Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5152,-,-,-,-,-,-,-,-,0,-,-,-,153,291,183,176,195,168,202,191,134,183,146,152,150,156,194,181,212,205,181,178,171,218,185,242,255,194,231,25,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12175,604,641,549,568,564,600,577,608,599,561,638,523,270,276,197,168,190,157,195,182,129,180,144,150,148,154,188,177,206,204,175,176,165,208,177,241,252,186,225,23,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1519,100,96,66,63,66,83,49,69,83,80,127,198,74,92,51,24,20,16,17,15,7,13,7,13,5,9,18,6,12,5,7,4,3,4,3,3,3,1,7,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
IRA Alta (J00-J06),1215,81,75,54,48,56,71,37,55,69,68,104,178,60,77,43,17,10,10,8,10,7,9,6,8,4,6,14,4,5,2,6,1,1,2,1,2,1,0,5,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Influenza (J09-J11),6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Neumonía (J12-J18),68,2,2,3,4,0,1,4,3,2,4,5,7,6,2,1,3,3,0,1,2,0,0,0,0,0,1,3,0,2,1,1,1,1,2,1,0,0,0,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Bronquitis/bronquiolitis aguda (J20-J21),121,7,13,3,6,6,5,6,8,7,5,14,8,3,8,4,2,5,1,2,0,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Crisis obstructiva bronquial (J40-J46),62,5,2,1,3,2,3,0,1,2,2,4,3,3,3,3,1,2,3,2,2,0,1,1,2,1,2,0,1,2,1,0,0,0,0,0,0,2,0,2,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",47,5,4,5,2,2,2,2,1,2,1,0,2,2,2,0,1,0,2,1,1,0,0,0,2,0,0,0,1,3,0,0,1,1,0,0,1,0,1,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
COVID 19 Sospechoso (U072),1067,-,-,-,-,-,0,0,0,0,0,1,2,14,32,28,20,23,23,37,36,32,34,24,35,34,42,24,27,61,50,52,31,36,40,39,90,79,46,67,8,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
COVID 19 Confirmado (U071),3,-,-,-,-,-,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL CAUSAS SISTEMA CIRCULATORIO,295,12,18,12,9,10,12,11,15,10,12,13,10,6,2,2,4,7,7,6,5,5,6,7,3,6,4,4,5,5,4,4,7,5,10,6,8,11,5,7,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Infarto agudo miocardio,21,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,0,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Accidente vascular encefálico,63,2,6,0,0,1,3,1,2,1,2,1,1,4,1,1,3,2,3,4,1,1,4,2,2,0,0,0,0,0,1,1,4,1,0,1,4,1,0,2,0,2020,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
