Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1323,-,-,-,-,-,-,-,-,0,-,-,443,341,343,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17142,761,758,614,681,670,644,657,672,575,774,927,647,392,343,346,263,302,337,375,329,436,293,228,293,261,243,219,240,274,280,305,318,279,324,315,369,434,369,498,97,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
TOTAL CAUSAS SISTEMA RESPIRATORIO,3763,156,173,144,120,126,145,137,126,133,203,315,350,181,95,94,53,52,62,70,87,127,71,56,85,26,31,23,24,24,33,36,30,31,48,55,72,46,46,61,16,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
IRA Alta (J00-J06),3067,117,141,123,92,107,130,109,109,115,160,290,310,135,75,81,37,41,52,57,66,113,59,42,63,23,18,14,18,16,23,24,24,26,34,41,50,36,34,48,14,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
Influenza (J09-J11),2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
Neumonía (J12-J18),76,2,2,1,4,1,0,5,2,2,6,4,0,0,0,4,1,4,2,3,3,1,1,3,8,0,5,1,2,2,1,2,0,0,0,0,1,3,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
Bronquitis/bronquiolitis aguda (J20-J21),415,16,28,14,16,11,7,12,8,11,25,18,25,32,15,5,13,4,4,8,14,12,9,8,11,2,6,3,3,5,4,8,2,1,8,13,16,5,4,8,1,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
Crisis obstructiva bronquial (J40-J46),101,3,2,2,6,3,5,5,4,2,6,3,8,3,3,4,0,0,3,0,0,1,1,1,0,0,1,3,1,1,4,1,2,1,6,1,3,2,7,2,1,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",102,18,0,4,2,4,3,6,3,3,6,0,7,9,2,0,2,3,1,2,4,0,1,2,3,1,1,2,0,0,1,1,2,3,0,0,2,0,1,3,0,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
COVID 19 Sospechoso (U072),1082,-,-,-,-,-,0,0,0,0,0,0,5,5,4,9,12,11,10,78,73,99,117,57,52,53,47,48,33,31,40,36,35,19,19,39,33,49,19,44,5,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
COVID 19 Confirmado (U071),14,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,1,1,0,0,0,1,3,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU-El Roble
