Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,19615,0,0,-,0,0,0,0,0,-,0,-,0,0,348,800,709,975,943,1144,1173,1044,1001,842,632,647,364,288,615,551,214,507,714,609,700,774,837,902,907,1137,238,2020,Metropolitano Norte,SAR,SAR Conchalí
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,38423,1546,1657,1643,1451,1219,1548,1458,1501,943,1555,1544,1315,999,725,772,685,919,866,1038,1061,949,905,766,569,600,504,559,604,652,638,638,673,701,669,738,800,846,864,1078,225,2020,Metropolitano Norte,SAR,SAR Conchalí
TOTAL CAUSAS SISTEMA RESPIRATORIO,4132,162,170,244,136,124,232,124,188,223,267,326,448,277,99,87,61,97,112,108,63,34,46,84,35,20,20,25,19,13,17,22,22,23,21,34,25,38,33,43,10,2020,Metropolitano Norte,SAR,SAR Conchalí
IRA Alta (J00-J06),2879,130,136,191,104,89,203,106,151,159,218,273,361,198,25,52,29,68,61,80,16,13,26,51,11,7,4,9,5,2,5,0,12,10,6,18,10,11,10,19,0,2020,Metropolitano Norte,SAR,SAR Conchalí
Influenza (J09-J11),53,1,6,3,0,2,0,4,4,2,0,1,2,0,3,1,7,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2020,Metropolitano Norte,SAR,SAR Conchalí
Neumonía (J12-J18),149,8,3,4,12,10,2,3,4,8,4,2,2,2,4,2,0,3,3,3,0,1,6,13,7,3,2,5,1,7,2,2,4,3,3,6,3,1,1,0,0,2020,Metropolitano Norte,SAR,SAR Conchalí
Bronquitis/bronquiolitis aguda (J20-J21),420,16,18,31,9,14,14,9,23,35,25,28,27,16,3,4,2,10,5,5,2,9,9,17,6,5,1,8,5,3,4,3,1,4,8,4,5,8,8,14,2,2020,Metropolitano Norte,SAR,SAR Conchalí
Crisis obstructiva bronquial (J40-J46),103,3,1,4,1,4,3,2,1,12,6,3,14,3,2,1,9,2,3,1,0,0,1,0,0,1,0,0,1,1,0,2,4,1,2,6,1,3,1,2,2,2020,Metropolitano Norte,SAR,SAR Conchalí
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",528,4,6,11,10,5,10,0,5,7,14,19,42,58,62,27,14,9,32,19,45,11,4,3,11,4,13,3,6,0,6,15,1,5,1,0,6,13,13,8,6,2020,Metropolitano Norte,SAR,SAR Conchalí
COVID 19 Sospechoso (U072),2843,0,0,-,0,0,0,0,0,0,0,0,0,0,2,5,20,49,110,166,302,281,218,159,145,152,105,57,95,96,65,74,70,68,73,77,106,111,92,129,16,2020,Metropolitano Norte,SAR,SAR Conchalí
