Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11441,-,-,-,-,-,-,-,-,-,-,-,-,98,452,296,367,360,529,687,705,676,658,564,427,387,381,269,279,296,342,307,381,298,388,419,378,435,521,471,70,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,21961,831,802,709,769,675,655,701,661,725,666,760,716,523,583,474,503,460,608,658,662,627,599,502,398,371,364,297,367,407,398,421,425,420,450,477,548,558,544,581,66,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,1090,32,53,54,45,46,32,40,34,61,40,72,132,100,48,28,15,21,18,33,29,23,7,22,2,1,5,6,0,1,6,10,12,5,5,10,9,4,10,16,3,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
IRA Alta (J00-J06),337,7,12,9,6,10,7,6,5,18,7,28,89,58,16,11,2,7,3,0,12,5,0,2,0,1,1,1,0,0,0,3,2,1,0,1,1,2,2,2,0,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
Influenza (J09-J11),3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
Neumonía (J12-J18),289,13,14,21,22,16,8,15,13,22,6,14,11,10,8,7,7,4,2,6,10,14,5,15,0,0,3,5,0,0,2,3,1,2,0,3,3,1,1,2,0,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
Bronquitis/bronquiolitis aguda (J20-J21),118,3,4,1,4,3,3,1,1,5,3,10,12,10,12,4,3,3,5,18,2,1,0,3,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,1,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
Crisis obstructiva bronquial (J40-J46),136,8,10,12,5,6,3,5,9,6,11,11,7,8,3,3,0,1,4,2,3,0,1,1,0,0,0,0,0,0,1,1,4,0,0,0,1,0,2,7,1,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",207,1,13,11,8,11,11,13,5,10,13,9,13,13,9,3,3,6,4,7,2,2,1,1,2,0,1,0,0,0,2,3,4,2,5,4,4,1,5,4,1,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
COVID 19 Sospechoso (U072),4415,-,-,-,-,-,0,0,0,0,0,9,101,117,158,119,128,155,241,304,366,384,366,270,185,164,136,82,91,81,72,75,88,90,95,87,134,120,94,98,5,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
COVID 19 Confirmado (U071),493,-,-,-,-,-,0,0,0,0,0,0,0,0,3,1,4,5,8,18,40,47,63,37,52,38,39,27,25,13,19,9,9,8,2,3,3,5,6,8,1,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,1368,55,41,37,72,49,43,54,49,70,52,50,16,19,20,60,38,23,29,29,20,20,23,15,18,28,21,18,22,31,32,32,38,24,22,31,31,40,43,47,6,2020,Metropolitano Oriente,Hospital,"Hospital Dr. Luis Tisné B. (Santiago, Peñalolén)"
