Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,24820,458,417,472,402,373,458,474,506,491,404,409,412,441,517,438,442,384,362,339,383,419,412,460,459,418,389,405,396,474,475,470,472,470,443,485,520,490,596,522,534,477,528,555,551,559,609,640,626,541,541,620,682,2021,Del Maule,SUR,SUR Colbun
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,21160,342,303,307,264,256,304,331,358,309,280,294,314,356,367,344,316,266,252,250,282,328,293,330,327,312,325,401,393,458,459,455,463,464,406,458,491,465,582,506,504,468,507,539,537,544,579,593,588,522,533,597,638,2021,Del Maule,SUR,SUR Colbun
TOTAL CAUSAS SISTEMA RESPIRATORIO,3055,34,29,37,17,19,18,35,44,38,34,47,51,47,28,32,39,16,25,22,25,24,32,46,55,38,52,77,61,79,93,75,74,40,37,52,76,54,71,66,72,75,79,86,109,116,95,119,130,104,109,99,123,2021,Del Maule,SUR,SUR Colbun
IRA Alta (J00-J06),2364,28,24,34,14,16,12,23,29,27,27,41,41,44,26,30,32,9,18,17,14,17,21,31,30,27,45,53,49,55,68,55,62,29,27,38,61,39,54,51,52,60,64,68,89,94,76,96,102,79,90,75,101,2021,Del Maule,SUR,SUR Colbun
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Colbun
Neumonía (J12-J18),48,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,2,1,6,3,0,0,2,1,2,0,1,0,1,1,1,0,1,0,0,2,1,2,2,0,3,1,2021,Del Maule,SUR,SUR Colbun
Bronquitis/bronquiolitis aguda (J20-J21),293,4,1,1,0,1,3,5,6,1,2,2,7,2,0,2,3,2,3,2,7,3,5,5,19,6,3,14,10,10,17,17,7,2,2,5,3,7,5,5,3,4,1,7,5,8,8,9,12,9,8,10,10,2021,Del Maule,SUR,SUR Colbun
Crisis obstructiva bronquial (J40-J46),140,1,0,0,1,1,0,0,1,4,2,0,1,0,0,0,1,1,3,2,3,0,3,5,3,2,4,7,0,5,3,3,2,5,2,3,6,1,6,6,6,5,3,1,8,9,2,2,4,3,3,4,3,2021,Del Maule,SUR,SUR Colbun
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",210,1,4,2,2,1,2,5,6,6,3,3,2,1,2,0,1,4,1,1,1,1,3,2,2,3,0,1,1,3,2,0,3,2,5,4,6,6,6,3,10,5,11,9,7,5,7,11,10,11,8,7,8,2021,Del Maule,SUR,SUR Colbun
COVID 19 Sospechoso (U072),2721,38,71,47,47,30,45,47,40,50,35,52,66,105,150,145,114,84,58,31,65,80,72,77,99,106,54,39,21,32,29,41,35,75,63,42,28,38,31,28,8,16,19,24,23,16,38,54,23,32,26,57,75,2021,Del Maule,SUR,SUR Colbun
COVID 19 Confirmado (U071),85,0,1,2,0,0,2,1,3,3,1,0,5,0,3,7,3,4,6,4,1,5,1,1,1,2,1,1,2,0,0,1,3,1,0,0,0,0,0,2,1,0,3,1,4,2,3,0,3,0,1,0,0,2021,Del Maule,SUR,SUR Colbun
TOTAL CAUSAS SISTEMA CIRCULATORIO,372,6,2,3,4,4,3,1,2,6,1,3,1,2,4,8,4,6,7,2,4,1,3,5,7,7,2,6,12,20,12,5,9,14,10,8,13,14,5,13,18,10,9,8,9,9,12,8,12,11,11,8,8,2021,Del Maule,SUR,SUR Colbun
Infarto agudo miocardio,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,4,1,0,0,3,0,1,0,0,0,0,0,0,2021,Del Maule,SUR,SUR Colbun
Accidente vascular encefálico,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,2,0,3,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,2021,Del Maule,SUR,SUR Colbun
Crisis hipertensiva,147,3,1,0,2,3,2,0,1,0,0,2,0,0,3,8,3,4,2,1,3,0,1,4,3,6,1,4,5,14,6,2,3,2,5,3,4,4,1,3,5,3,5,5,1,4,3,4,5,1,1,0,1,2021,Del Maule,SUR,SUR Colbun
Arritmia grave,34,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,1,1,1,2,3,2,1,1,0,3,0,1,1,0,1,0,0,1,0,0,1,0,0,2021,Del Maule,SUR,SUR Colbun
Otras causas circulatorias,153,2,0,1,2,0,1,1,1,5,1,0,1,1,0,0,1,1,4,0,0,1,2,1,3,0,0,1,6,3,4,1,2,9,2,1,7,5,2,6,9,5,3,3,3,5,7,3,6,9,8,8,6,2021,Del Maule,SUR,SUR Colbun
