Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5708,770,708,712,807,1025,1007,679,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4283,561,561,506,536,804,805,510,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL CAUSAS SISTEMA RESPIRATORIO,307,25,24,32,32,78,73,43,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
IRA Alta (J00-J06),193,11,12,14,10,58,54,34,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Influenza (J09-J11),4,0,0,0,0,0,4,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Neumonía (J12-J18),37,6,2,8,10,6,1,4,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Bronquitis/bronquiolitis aguda (J20-J21),3,1,0,1,0,1,0,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Crisis obstructiva bronquial (J40-J46),35,6,6,3,8,4,5,3,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",35,1,4,6,4,9,9,2,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
COVID 19 Sospechoso (U072),290,0,0,0,0,116,125,49,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
COVID 19 Confirmado (U071),250,11,28,65,81,33,21,11,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL CAUSAS SISTEMA CIRCULATORIO,207,36,35,30,22,25,29,30,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Infarto agudo miocardio,8,3,0,1,2,1,1,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Accidente vascular encefálico,27,7,4,3,1,3,5,4,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Crisis hipertensiva,19,4,5,5,4,0,1,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Arritmia grave,23,3,6,4,1,3,2,4,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Otras causas circulatorias,130,19,20,17,14,18,20,22,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,864,131,122,93,101,161,155,101,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Accidentes del tránsito,12,5,2,0,0,4,1,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Lesiones autoinfligidas intencionalmente (X60-X84),19,4,3,3,2,1,3,3,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Otras causas externas,833,122,117,90,99,156,151,98,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),74,9,11,13,12,9,10,10,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Ideación Suicida (R458),1,0,1,0,0,0,0,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),25,3,2,5,6,3,3,3,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Trastornos del Humor (Afectivos) (F30-F39),8,0,1,1,1,1,3,1,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",28,3,5,4,5,4,3,4,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
Otros trastornos mentales no contenidos en las categorías anteriores,12,3,2,3,0,1,1,2,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
DIARREA AGUDA (A00-A09),144,16,12,9,15,40,34,18,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
TOTAL DEMÁS CAUSAS,2147,333,329,264,273,342,358,248,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,341,51,47,46,50,53,49,45,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- CAUSAS SISTEMA RESPIRATORIO,30,4,3,3,4,5,5,6,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- COVID 19 SOSPECHOSO (U072),5,0,0,0,0,1,2,2,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- COVID 19 CONFIRMADO (U071),17,0,0,1,2,3,5,6,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- CAUSAS SISTEMA CIRCULATORIO,41,12,2,6,4,7,6,4,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- TRAUMATISMOS Y ENVENENAMIENTOS,14,1,0,2,1,7,2,1,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),7,0,2,2,1,1,0,1,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
- LAS DEMÁS CAUSAS,227,34,40,32,38,29,29,25,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,Hospital San Luis (Buin)
