Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,8828,-,-,-,-,-,-,-,-,-,-,-,-,135,199,194,191,202,212,213,269,202,198,428,420,402,438,376,391,384,421,313,398,341,377,379,373,410,361,469,132,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16373,742,665,676,640,596,604,628,631,604,733,846,446,240,196,189,187,197,208,205,249,183,193,387,385,378,424,368,379,373,399,300,377,332,361,368,359,400,353,445,127,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
TOTAL CAUSAS SISTEMA RESPIRATORIO,2540,155,123,131,115,100,117,127,142,127,176,326,228,86,54,31,30,29,29,27,10,29,15,40,52,31,16,24,15,13,15,9,14,14,12,13,7,17,13,19,9,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
IRA Alta (J00-J06),2033,127,100,105,97,79,100,103,113,100,153,284,199,77,43,23,23,27,20,22,8,22,9,29,43,22,12,8,4,9,7,6,6,8,5,5,5,8,7,9,6,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
Influenza (J09-J11),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
Neumonía (J12-J18),106,7,3,6,5,5,2,1,3,1,6,7,4,0,2,1,2,2,2,0,0,1,0,5,1,3,2,5,5,1,6,2,2,1,3,4,0,1,2,1,2,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
Bronquitis/bronquiolitis aguda (J20-J21),229,17,16,16,8,10,9,12,16,16,11,26,23,4,5,4,2,0,3,1,1,1,0,2,4,0,0,2,5,1,0,1,1,2,2,1,0,1,2,3,1,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
Crisis obstructiva bronquial (J40-J46),113,3,2,3,3,5,5,8,8,8,4,9,2,4,4,2,2,0,2,4,0,2,3,1,2,3,0,3,1,1,2,0,2,2,2,2,1,4,1,3,0,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",55,1,2,1,2,1,1,3,2,2,2,0,0,1,0,1,1,0,2,0,1,3,1,2,2,3,2,6,0,1,0,0,2,1,0,1,1,3,1,3,0,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
COVID 19 Sospechoso (U072),2814,-,-,-,-,0,0,0,0,0,0,1,2,1,5,3,5,4,25,53,129,43,60,178,140,159,195,112,160,138,109,82,151,115,115,142,163,175,130,175,44,2020,Metropolitano Sur,SAPU,Servicio de Atención Primaria de Urgencia Buin
