Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11764,1951,1820,1793,1717,1597,1689,1197,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,10738,1822,1706,1664,1565,1462,1429,1090,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,433,54,57,46,86,72,61,57,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
IRA Alta (J00-J06),91,14,8,7,29,19,5,9,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Neumonía (J12-J18),77,5,20,13,12,12,8,7,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Bronquitis/bronquiolitis aguda (J20-J21),16,2,3,1,6,1,2,1,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Crisis obstructiva bronquial (J40-J46),51,12,10,5,9,6,4,5,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",198,21,16,20,30,34,42,35,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
COVID 19 Sospechoso (U072),885,105,101,178,180,149,107,65,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
COVID 19 Confirmado (U071),136,7,11,11,17,33,31,26,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,751,138,117,102,140,104,73,77,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Infarto agudo miocardio,43,11,5,4,10,6,4,3,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Accidente vascular encefálico,165,39,22,14,32,28,16,14,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Crisis hipertensiva,30,3,4,4,9,3,2,5,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Arritmia grave,82,9,12,15,16,10,8,12,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Otras causas circulatorias,431,76,74,65,73,57,43,43,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2401,452,369,351,337,333,317,242,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Accidentes del tránsito,74,12,8,13,9,12,11,9,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Otras causas externas,2327,440,361,338,328,321,306,233,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),593,100,93,96,58,86,104,56,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),11,0,0,0,0,0,11,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",95,28,15,15,9,5,20,3,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
Otros trastornos mentales no contenidos en las categorías anteriores,487,72,78,81,49,81,73,53,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
DIARREA AGUDA (A00-A09),47,6,7,8,8,4,9,5,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
TOTAL DEMÁS CAUSAS,5492,960,951,872,739,681,727,562,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,2287,368,328,317,344,335,360,235,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- CAUSAS SISTEMA RESPIRATORIO,200,19,23,17,30,31,44,36,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- COVID 19 SOSPECHOSO (U072),38,4,4,6,5,6,8,5,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- COVID 19 CONFIRMADO (U071),44,2,3,4,2,12,13,8,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- CAUSAS SISTEMA CIRCULATORIO,304,58,42,40,68,43,29,24,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- TRAUMATISMOS Y ENVENENAMIENTOS,396,73,65,50,46,67,56,39,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),34,3,6,3,8,4,8,2,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
- LAS DEMÁS CAUSAS,1271,209,185,197,185,172,202,121,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)"
