Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31820,604,461,549,497,477,464,460,475,429,575,707,716,738,731,603,671,689,691,653,601,659,543,577,487,567,648,573,689,568,519,547,665,784,661,674,690,577,532,677,671,649,675,653,628,797,643,696,644,615,613,605,503,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL CAUSAS SISTEMA RESPIRATORIO,10100,140,89,110,89,89,84,82,96,97,142,272,293,264,231,174,175,212,243,219,215,258,202,236,187,219,292,240,281,243,199,207,257,299,258,253,274,185,173,212,192,225,239,196,174,236,150,197,138,138,160,150,114,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
IRA Alta (J00-J06),7981,103,75,92,75,66,71,68,74,86,123,238,259,225,192,133,145,170,190,170,161,194,164,191,163,165,211,161,205,177,153,150,203,221,209,191,223,141,124,151,161,180,201,154,137,188,121,164,104,108,133,124,93,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Influenza (J09-J11),86,2,1,0,0,0,1,0,0,0,0,0,0,0,10,1,1,4,2,2,2,1,2,3,0,3,9,3,2,1,7,6,3,2,2,2,3,1,0,1,1,2,1,2,0,1,0,0,1,0,1,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Neumonía (J12-J18),280,5,1,2,1,1,0,1,0,1,3,4,3,3,3,2,5,2,11,8,11,3,5,6,3,4,8,14,12,9,8,8,3,7,7,6,11,3,12,11,5,7,4,7,7,8,8,5,3,2,3,6,8,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Bronquitis/bronquiolitis aguda (J20-J21),1220,15,5,10,6,11,10,8,10,4,11,11,18,23,18,23,11,26,33,22,26,34,17,26,13,35,57,55,52,47,26,36,37,60,34,47,24,22,26,36,18,23,22,22,18,21,15,19,19,20,18,14,6,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Crisis obstructiva bronquial (J40-J46),378,9,6,5,4,5,1,4,12,4,4,18,8,10,8,6,12,8,5,16,14,23,10,9,6,10,6,4,9,5,5,5,8,6,2,5,9,12,8,7,3,6,8,6,8,6,3,6,5,4,4,6,5,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",155,6,1,1,3,6,1,1,0,2,1,1,5,3,0,9,1,2,2,1,1,3,4,1,2,2,1,3,1,4,0,2,3,3,4,2,4,6,3,6,4,7,3,5,4,12,3,3,6,4,1,0,2,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL CAUSAS SISTEMA CIRCULATORIO,416,9,5,10,6,8,4,4,4,4,5,6,4,4,9,1,8,7,6,3,4,6,4,4,6,8,13,8,15,13,9,10,10,16,5,9,7,9,13,13,13,12,13,13,6,11,4,8,7,7,20,6,7,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Infarto agudo miocardio,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Accidente vascular encefálico,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Crisis hipertensiva,241,1,0,1,4,0,2,2,3,2,2,1,2,1,4,1,3,4,1,1,2,3,3,2,3,7,11,4,11,8,8,6,10,8,5,8,4,5,8,7,11,6,8,10,5,4,1,6,5,4,14,5,4,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Arritmia grave,25,1,0,2,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Otras causas circulatorias,136,6,4,7,1,3,2,1,1,2,3,5,2,3,4,0,4,2,4,2,1,2,0,0,3,1,0,4,3,3,1,3,0,6,0,1,2,2,4,4,1,5,5,3,1,7,3,1,2,3,5,1,3,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3152,85,73,70,94,61,73,65,70,43,77,70,69,65,78,52,65,46,64,66,52,47,50,45,35,40,41,44,56,43,50,46,47,54,52,40,53,48,38,51,64,75,60,51,71,88,60,99,100,69,68,62,67,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Otras causas externas,3150,85,73,70,94,61,73,65,70,43,77,70,68,65,78,52,65,46,64,66,52,47,50,45,35,40,41,44,56,43,50,46,47,54,52,40,52,48,38,51,64,75,60,51,71,88,60,99,100,69,68,62,67,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
DIARREA AGUDA (A00-A09),1786,42,36,49,26,42,30,35,41,32,33,49,50,53,53,57,53,55,42,64,43,43,30,20,11,14,25,18,16,16,16,24,25,42,20,48,28,20,34,57,21,22,20,34,33,30,29,42,57,22,28,31,25,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL DEMÁS CAUSAS,16366,328,258,310,282,277,273,274,264,253,318,310,300,352,360,319,370,369,336,301,287,305,257,272,248,286,277,263,321,253,245,260,326,373,326,324,328,315,274,344,381,315,343,359,344,432,400,350,342,379,337,356,290,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
