Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,118420,2031,2445,2332,2274,2296,2289,2498,2274,2472,2002,2260,2636,2147,2105,2198,2098,2027,2081,2073,2121,2258,2352,2690,2465,2338,2538,2424,2175,1864,2189,2283,2326,2247,2341,2288,2460,2200,2202,2576,2465,2352,2321,2458,2364,2491,2225,2404,2461,1995,2231,1836,1942,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
TOTAL CAUSAS SISTEMA RESPIRATORIO,12559,115,156,129,145,123,146,142,105,127,81,182,245,185,176,157,146,100,140,193,181,277,357,452,413,416,484,455,376,238,262,261,249,338,298,312,335,274,252,297,298,298,299,315,286,246,214,251,281,198,242,162,149,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
IRA Alta (J00-J06),4956,59,74,57,70,69,75,86,64,79,43,75,74,53,70,47,59,24,50,63,47,83,69,139,83,94,120,126,116,71,101,100,107,144,131,135,129,135,102,136,129,155,149,177,140,118,112,119,131,101,123,74,69,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Influenza (J09-J11),444,1,2,2,2,2,0,0,0,0,0,3,3,7,6,5,3,1,2,10,18,22,30,32,57,34,21,18,9,9,4,7,5,8,12,6,12,5,4,10,7,5,9,9,13,6,4,4,3,3,5,2,2,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Neumonía (J12-J18),1742,10,33,20,10,14,25,14,13,12,5,18,34,35,19,24,16,21,19,22,14,26,76,65,54,65,85,83,63,28,51,37,36,50,41,39,49,31,41,32,26,36,33,41,33,32,29,32,45,20,28,30,27,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Bronquitis/bronquiolitis aguda (J20-J21),2708,7,13,7,15,9,16,15,5,9,12,33,65,45,25,22,30,23,27,54,52,72,112,138,105,143,170,146,85,49,61,61,57,76,62,77,73,50,50,56,62,45,46,33,55,45,30,58,60,40,57,29,21,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Crisis obstructiva bronquial (J40-J46),1515,22,19,25,31,18,12,13,15,13,11,38,47,29,41,31,23,23,23,25,27,45,33,41,59,35,48,47,74,54,26,32,26,31,29,42,31,31,30,31,38,37,37,35,28,20,20,14,16,7,9,11,12,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1194,16,15,18,17,11,18,14,8,14,10,15,22,16,15,28,15,8,19,19,23,29,37,37,55,45,40,35,29,27,19,24,18,29,23,13,41,22,25,32,36,20,25,20,17,25,19,24,26,27,20,16,18,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
TOTAL CAUSAS SISTEMA CIRCULATORIO,2834,43,54,45,54,53,44,42,49,47,38,43,68,61,77,50,46,60,54,53,43,45,52,46,57,43,51,57,37,49,50,56,53,55,45,41,47,37,54,48,56,58,74,66,67,57,75,84,82,72,63,78,55,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Infarto agudo miocardio,68,3,0,1,0,2,0,1,2,0,0,2,1,2,0,2,5,2,5,1,0,0,0,0,3,1,3,2,1,0,1,0,0,2,4,0,1,2,0,1,4,5,3,1,0,0,4,0,1,0,0,0,0,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Accidente vascular encefálico,707,4,13,13,15,10,13,9,6,8,12,11,17,25,19,10,3,15,14,17,9,13,16,11,11,12,11,17,16,8,14,11,16,17,1,6,10,6,16,11,11,15,25,21,22,10,23,24,17,21,15,21,16,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Crisis hipertensiva,261,3,9,8,7,8,7,6,5,4,6,7,10,0,4,13,4,7,1,3,2,5,4,3,1,3,10,3,3,3,6,6,7,2,10,5,3,3,3,6,9,8,5,3,6,5,3,2,3,3,5,5,4,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Arritmia grave,393,4,8,7,6,8,5,2,10,11,9,3,9,8,12,3,8,9,10,3,9,6,10,9,10,4,6,12,3,10,8,4,9,5,5,4,11,4,7,4,6,4,10,16,10,4,9,10,11,10,11,10,7,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Otras causas circulatorias,1405,29,24,16,26,25,19,24,26,24,11,20,31,26,42,22,26,27,24,29,23,21,22,23,32,23,21,23,14,28,21,35,21,29,25,26,22,22,28,26,26,26,31,25,29,38,36,48,50,38,32,42,28,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,27551,475,583,567,531,542,482,596,516,500,434,565,665,576,519,519,448,490,500,478,470,513,514,585,535,470,425,423,389,325,450,566,501,455,519,520,573,529,462,638,573,550,663,625,595,677,624,691,664,490,597,460,494,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Accidentes del tránsito,1942,31,38,54,26,45,18,44,26,29,22,28,27,40,45,46,20,58,32,25,44,40,31,41,28,21,30,45,25,28,22,30,32,29,29,34,66,31,23,23,36,44,43,40,61,103,52,43,43,36,54,32,49,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
Otras causas externas,25609,444,545,513,505,497,464,552,490,471,412,537,638,536,474,473,428,432,468,453,426,473,483,544,507,449,395,378,364,297,428,536,469,426,490,486,507,498,439,615,537,506,620,585,534,574,572,648,621,454,543,428,445,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
DIARREA AGUDA (A00-A09),4462,84,116,129,143,102,100,134,117,110,80,63,109,65,88,68,92,56,54,51,69,46,48,94,82,59,71,79,46,37,73,62,83,72,81,78,94,91,123,122,104,97,119,85,99,100,87,76,94,89,87,64,90,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
TOTAL DEMÁS CAUSAS,71014,1314,1536,1462,1401,1476,1517,1584,1487,1688,1369,1407,1549,1260,1245,1404,1366,1321,1333,1298,1358,1377,1381,1513,1378,1350,1507,1410,1327,1215,1354,1338,1440,1327,1398,1337,1411,1269,1311,1471,1434,1349,1166,1367,1317,1411,1225,1302,1340,1146,1242,1072,1154,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,16900,330,298,302,283,287,343,300,327,357,309,310,320,325,300,362,305,310,337,327,308,345,342,359,332,287,343,329,327,338,330,341,369,325,352,311,339,289,325,349,325,344,324,345,302,345,344,324,306,305,328,308,328,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- CAUSAS SISTEMA CIRCULATORIO,2807,49,53,52,45,46,57,47,46,55,47,55,54,54,57,63,51,50,57,69,54,59,55,53,60,40,55,57,46,56,55,65,52,60,53,49,50,42,58,60,56,50,54,47,42,61,79,56,58,58,53,56,51,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- CAUSAS SISTEMA RESPIRATORIO,2236,36,34,24,22,33,21,18,27,25,25,31,36,33,24,35,39,35,36,33,32,56,56,78,76,65,83,65,81,78,68,53,51,54,49,43,58,41,39,42,60,49,49,47,36,44,33,30,35,24,31,38,25,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- TRAUMATISMOS Y ENVENENAMIENTOS,2643,61,44,71,46,54,44,65,53,64,51,56,51,60,37,76,43,48,54,57,44,48,47,47,44,39,39,30,35,35,41,34,64,38,44,41,42,48,45,47,43,67,57,59,59,66,54,48,59,45,70,48,81,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
- LAS DEMÁS CAUSAS,9214,184,167,155,170,154,221,170,201,213,186,168,179,178,182,188,172,177,190,168,178,182,184,181,152,143,166,177,165,169,166,189,202,173,206,178,189,158,183,200,166,178,164,192,165,174,178,190,154,178,174,166,171,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
CIRUGÍAS DE URGENCIA,4957,119,92,84,81,88,100,83,101,103,116,98,118,97,106,113,108,107,113,99,93,93,102,105,100,118,89,91,89,105,101,105,139,139,100,94,119,112,107,100,100,86,70,87,65,73,56,55,50,55,73,67,93,2017,Concepción,Hospital,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción)
