Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Chiloé,Hospital,Hospital de Achao
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8227,136,127,121,125,105,116,102,121,108,103,168,140,110,133,134,112,151,154,143,118,188,116,150,167,190,193,173,142,164,133,125,141,176,186,211,182,204,213,145,188,195,183,190,195,194,197,219,208,216,178,152,186,2018,Chiloé,Hospital,Hospital de Achao
TOTAL CAUSAS SISTEMA RESPIRATORIO,2234,23,18,18,17,16,13,12,19,16,26,45,26,25,24,25,23,32,46,43,24,44,18,40,49,55,56,46,48,64,39,33,40,42,72,80,68,79,93,51,52,57,56,51,73,52,78,73,68,60,33,35,38,2018,Chiloé,Hospital,Hospital de Achao
IRA Alta (J00-J06),1250,12,12,15,11,13,10,10,18,11,19,38,13,18,13,18,13,22,28,27,13,30,9,21,25,32,26,25,25,35,15,19,18,20,47,46,32,42,46,23,18,35,38,22,32,34,42,36,36,29,19,22,17,2018,Chiloé,Hospital,Hospital de Achao
Influenza (J09-J11),175,1,2,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,5,1,1,1,1,2,1,4,2,4,1,3,5,4,4,7,5,8,11,12,6,2,10,2,6,6,13,2,4,7,10,6,0,4,5,2018,Chiloé,Hospital,Hospital de Achao
Neumonía (J12-J18),163,3,0,0,0,2,1,0,0,2,2,2,0,0,0,0,0,2,2,3,4,2,2,4,2,3,4,3,4,7,3,2,8,2,1,6,7,6,8,7,6,4,2,3,6,2,10,6,7,7,5,0,1,2018,Chiloé,Hospital,Hospital de Achao
Bronquitis/bronquiolitis aguda (J20-J21),511,6,1,2,2,0,1,0,0,2,3,5,7,5,6,5,7,5,7,12,2,11,6,9,18,13,19,12,15,18,12,7,5,10,17,16,16,16,27,14,13,12,10,18,16,13,18,22,13,14,6,6,11,2018,Chiloé,Hospital,Hospital de Achao
Crisis obstructiva bronquial (J40-J46),97,1,2,1,1,1,1,2,1,1,2,0,3,1,3,1,0,2,2,0,3,0,0,3,3,2,3,1,1,0,3,1,4,1,2,2,2,2,5,4,4,4,0,1,5,1,3,1,2,2,3,2,2,2018,Chiloé,Hospital,Hospital de Achao
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",38,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,1,0,1,2,1,2,1,1,0,1,2,0,2,0,1,1,1,1,0,0,1,1,0,1,1,0,2,0,1,2,2018,Chiloé,Hospital,Hospital de Achao
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Chiloé,Hospital,Hospital de Achao
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Chiloé,Hospital,Hospital de Achao
TOTAL CAUSAS SISTEMA CIRCULATORIO,164,5,0,2,1,0,1,2,5,5,2,5,5,0,3,3,4,1,1,3,2,2,6,3,5,7,3,0,2,3,5,0,4,3,3,3,3,4,4,4,3,6,3,7,3,3,2,4,5,2,4,6,2,2018,Chiloé,Hospital,Hospital de Achao
Infarto agudo miocardio,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,Chiloé,Hospital,Hospital de Achao
Accidente vascular encefálico,26,1,0,1,0,0,1,0,1,1,1,1,2,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2018,Chiloé,Hospital,Hospital de Achao
Crisis hipertensiva,64,2,0,0,1,0,0,0,3,1,0,3,2,0,0,0,1,0,0,1,1,1,3,1,1,2,1,0,1,1,1,0,2,1,2,2,1,2,1,2,0,3,1,2,3,2,1,2,3,2,1,3,1,2018,Chiloé,Hospital,Hospital de Achao
Arritmia grave,26,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,0,2,1,0,2018,Chiloé,Hospital,Hospital de Achao
Otras causas circulatorias,41,1,0,1,0,0,0,1,0,2,0,0,1,0,1,2,2,0,0,2,0,0,1,1,1,4,1,0,0,1,2,0,1,0,1,0,1,0,1,0,1,2,1,3,0,0,1,2,0,0,1,2,0,2018,Chiloé,Hospital,Hospital de Achao
