Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,57404,826,901,801,805,756,739,706,620,743,896,1097,1177,1135,1252,1198,1286,1326,1144,1277,1225,1225,1099,1138,1073,1343,1303,1257,1343,1161,884,992,1241,1377,1250,1272,1276,1350,944,1174,1210,1113,1170,1335,1066,1157,1120,1261,1183,1124,1080,1004,969,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,18663,208,174,187,194,187,166,137,142,188,202,317,372,344,319,311,368,403,392,400,425,449,368,407,405,490,526,643,701,683,446,350,442,594,476,466,483,524,378,377,358,370,412,376,292,279,265,304,279,304,268,280,232,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
IRA Alta (J00-J06),11103,153,119,136,133,154,129,110,103,144,139,183,247,206,217,203,224,256,239,263,265,259,201,243,220,246,270,290,332,349,211,156,201,245,225,283,280,308,195,225,209,208,261,251,195,196,179,213,209,229,199,218,174,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
Influenza (J09-J11),45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,0,0,0,2,0,1,4,6,7,0,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
Neumonía (J12-J18),715,9,3,4,4,3,2,3,3,11,5,8,12,20,5,10,10,13,11,3,17,19,12,17,14,42,28,33,42,37,19,21,18,28,32,15,20,19,10,15,22,18,12,20,5,5,4,7,6,7,4,5,3,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
Bronquitis/bronquiolitis aguda (J20-J21),2110,13,10,6,10,9,8,6,10,3,12,19,27,27,19,29,34,39,43,39,42,57,54,45,65,73,63,132,118,105,86,63,69,113,90,72,60,64,45,40,24,52,29,21,19,19,16,26,15,19,21,9,21,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
Crisis obstructiva bronquial (J40-J46),3233,22,17,10,19,11,15,10,8,9,15,39,33,54,48,36,63,76,72,68,63,82,65,84,68,96,132,155,184,161,115,85,116,131,80,62,74,77,75,70,77,74,87,64,54,41,46,39,29,38,29,35,20,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1457,11,25,31,28,10,12,8,18,21,31,68,53,37,30,31,36,18,27,27,38,32,35,17,38,32,33,33,25,29,15,24,34,71,42,34,45,43,52,27,26,18,23,20,19,18,20,19,20,11,15,13,14,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,Hospital,"Hospital de Niños Dr. Luis Calvo Mackenna (Santiago, Providencia)"
