Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3273,483,509,640,520,409,394,318,2022,Antofagasta,SAR,SAR Coviefi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,2927,440,441,549,449,382,363,303,2022,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA RESPIRATORIO,313,78,53,26,37,28,48,43,2022,Antofagasta,SAR,SAR Coviefi
IRA Alta (J00-J06),276,72,49,23,32,20,41,39,2022,Antofagasta,SAR,SAR Coviefi
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
Neumonía (J12-J18),5,1,0,1,1,0,2,0,2022,Antofagasta,SAR,SAR Coviefi
Bronquitis/bronquiolitis aguda (J20-J21),12,1,2,1,2,2,2,2,2022,Antofagasta,SAR,SAR Coviefi
Crisis obstructiva bronquial (J40-J46),7,1,1,0,1,2,1,1,2022,Antofagasta,SAR,SAR Coviefi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,3,1,1,1,4,2,1,2022,Antofagasta,SAR,SAR Coviefi
COVID 19 Sospechoso (U072),991,71,148,345,241,141,31,14,2022,Antofagasta,SAR,SAR Coviefi
COVID 19 Confirmado (U071),126,0,2,0,3,18,58,45,2022,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA CIRCULATORIO,28,6,5,3,1,8,3,2,2022,Antofagasta,SAR,SAR Coviefi
Infarto agudo miocardio,4,1,0,1,0,1,1,0,2022,Antofagasta,SAR,SAR Coviefi
Accidente vascular encefálico,2,0,1,1,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
Crisis hipertensiva,12,4,2,0,0,4,2,0,2022,Antofagasta,SAR,SAR Coviefi
Arritmia grave,1,0,0,0,0,0,0,1,2022,Antofagasta,SAR,SAR Coviefi
Otras causas circulatorias,9,1,2,1,1,3,0,1,2022,Antofagasta,SAR,SAR Coviefi
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,274,53,43,43,26,28,43,38,2022,Antofagasta,SAR,SAR Coviefi
Accidentes del tránsito,14,0,1,3,2,0,1,7,2022,Antofagasta,SAR,SAR Coviefi
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
Otras causas externas,260,53,42,40,24,28,42,31,2022,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),27,6,6,3,2,3,3,4,2022,Antofagasta,SAR,SAR Coviefi
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),2,1,1,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
Trastornos del Humor (Afectivos) (F30-F39),1,1,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",19,3,5,3,2,2,2,2,2022,Antofagasta,SAR,SAR Coviefi
Otros trastornos mentales no contenidos en las categorías anteriores,5,1,0,0,0,1,1,2,2022,Antofagasta,SAR,SAR Coviefi
DIARREA AGUDA (A00-A09),9,4,1,1,0,2,0,1,2022,Antofagasta,SAR,SAR Coviefi
TOTAL DEMÁS CAUSAS,1159,222,183,128,139,154,177,156,2022,Antofagasta,SAR,SAR Coviefi
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Antofagasta,SAR,SAR Coviefi
