Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,45246,862,738,834,775,755,735,705,703,664,821,906,977,935,893,825,740,828,788,842,816,861,797,905,904,987,1174,1197,1007,1030,955,957,990,1122,989,940,911,854,967,861,863,964,883,888,1020,801,709,798,801,879,734,646,710,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
TOTAL CAUSAS SISTEMA RESPIRATORIO,20790,237,219,224,210,183,230,203,168,191,274,404,490,432,342,373,290,336,331,368,343,422,351,515,559,652,773,852,697,674,594,580,604,678,546,534,481,469,464,402,381,423,409,379,396,286,275,306,272,312,240,205,211,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
IRA Alta (J00-J06),15751,187,173,177,172,142,182,111,122,132,237,330,387,349,278,311,232,258,256,254,230,324,284,397,423,466,594,628,507,484,397,430,424,487,398,391,349,345,368,314,320,333,299,297,285,229,210,241,218,252,195,165,177,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Influenza (J09-J11),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,5,9,1,2,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Neumonía (J12-J18),444,3,5,1,2,4,5,3,1,1,3,5,4,1,5,9,6,5,8,9,15,4,2,5,12,9,14,25,17,22,30,21,21,18,22,17,14,12,10,11,6,2,3,10,5,6,12,4,1,5,4,4,1,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Bronquitis/bronquiolitis aguda (J20-J21),2190,24,16,17,19,10,14,23,18,23,23,23,36,47,40,26,33,36,43,42,38,36,24,41,70,85,69,115,88,83,99,68,62,103,69,50,56,60,31,45,22,52,53,47,35,25,26,31,24,22,19,14,15,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Crisis obstructiva bronquial (J40-J46),1323,12,13,17,5,10,17,10,16,5,6,15,33,17,7,14,12,20,12,33,29,41,23,51,34,61,65,60,60,50,44,38,50,44,38,44,34,27,31,21,20,21,35,11,26,4,16,14,8,19,11,12,7,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1050,11,12,12,12,17,12,56,11,30,5,31,30,18,12,13,7,17,12,30,30,17,18,21,19,31,31,24,25,31,23,18,38,25,17,30,27,24,24,11,12,15,18,13,44,22,11,16,21,14,11,10,11,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
TOTAL CAUSAS SISTEMA CIRCULATORIO,220,1,4,10,4,5,12,6,10,0,2,1,5,2,2,10,11,4,5,13,0,5,0,5,3,1,0,2,1,3,2,2,3,3,7,5,8,7,7,4,1,5,4,2,6,2,1,4,6,5,6,1,2,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Infarto agudo miocardio,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Accidente vascular encefálico,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Crisis hipertensiva,168,1,3,5,3,4,6,3,3,0,2,1,4,2,2,8,9,4,5,10,0,3,0,4,3,1,0,2,1,3,2,1,3,2,7,5,8,6,7,4,1,5,2,1,5,2,0,4,3,2,3,1,2,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Otras causas circulatorias,44,0,0,4,1,0,6,3,6,0,0,0,1,0,0,2,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,3,3,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1896,26,35,68,39,31,57,49,55,39,37,49,39,29,23,33,25,38,26,33,21,28,18,27,24,21,29,35,26,33,31,40,44,35,35,26,20,30,44,32,30,41,34,40,53,25,54,37,57,49,54,44,48,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Accidentes del tránsito,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
Otras causas externas,1890,26,35,68,39,31,57,49,49,39,37,49,39,29,23,33,25,38,26,33,21,28,18,27,24,21,29,35,26,33,31,40,44,35,35,26,20,30,44,32,30,41,34,40,53,25,54,37,57,49,54,44,48,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
DIARREA AGUDA (A00-A09),477,10,16,12,26,27,19,20,26,25,9,8,8,15,5,10,5,0,3,5,2,3,2,4,1,0,1,1,6,6,0,10,1,9,6,10,8,15,14,4,2,8,15,10,10,4,5,9,13,13,19,9,8,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
TOTAL DEMÁS CAUSAS,21863,588,464,520,496,509,417,427,444,409,499,444,435,457,521,399,409,450,423,423,450,403,426,354,317,313,371,307,277,314,328,325,338,397,395,365,394,333,438,419,449,487,421,457,555,484,374,442,453,500,415,387,441,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Occidente,SAPU,Centro de Salud Familiar Dr. Francisco Boris Soler
