Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,2953,67,62,71,95,92,48,91,68,51,77,101,126,38,48,79,79,82,81,102,69,72,94,63,90,76,81,60,95,75,75,85,90,69,86,63,59,55,55,71,12,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
TOTAL CAUSAS SISTEMA RESPIRATORIO,414,22,15,14,15,17,10,16,8,5,11,36,72,18,13,10,11,2,1,1,5,6,16,7,6,6,6,6,9,6,3,5,4,3,6,5,6,5,3,4,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
IRA Alta (J00-J06),314,19,14,11,14,12,7,13,1,4,9,27,65,10,10,5,7,0,1,0,4,2,11,6,3,2,4,4,9,5,2,3,4,2,4,3,6,4,3,4,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
Influenza (J09-J11),15,1,0,1,0,0,0,0,1,0,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
Neumonía (J12-J18),7,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
Bronquitis/bronquiolitis aguda (J20-J21),29,1,0,2,1,2,1,1,1,1,0,3,2,3,1,2,0,0,0,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
Crisis obstructiva bronquial (J40-J46),31,1,0,0,0,1,2,2,0,0,1,1,1,0,0,3,3,2,0,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",18,0,0,0,0,1,0,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,3,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
COVID 19 Sospechoso (U072),177,-,-,-,-,-,0,0,0,0,0,0,0,0,15,36,6,13,7,1,1,23,1,2,9,0,3,8,11,3,9,5,9,2,2,7,4,0,0,0,0,2020,Magallanes,Hospital,Hospital Comunitario Cristina Calderón de Puerto Williams
