Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,350,-,-,-,-,-,-,-,-,-,-,-,-,53,0,23,0,0,0,0,38,0,52,0,0,0,29,0,0,24,0,0,34,0,59,0,0,0,0,38,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,13578,648,564,598,583,529,516,494,489,500,601,673,555,263,245,199,198,244,239,262,312,320,318,273,232,208,206,212,243,224,218,217,255,225,262,228,263,289,278,340,55,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
TOTAL CAUSAS SISTEMA RESPIRATORIO,2680,155,115,132,114,134,125,92,117,115,160,239,263,88,62,54,39,45,33,46,83,81,56,33,19,15,18,22,27,11,14,14,11,12,22,17,19,23,23,26,6,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
IRA Alta (J00-J06),2108,120,91,104,90,116,99,75,94,104,119,200,216,51,48,43,31,35,28,30,70,68,48,22,15,14,12,11,16,9,9,9,5,10,11,9,15,16,19,21,5,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Influenza (J09-J11),33,0,0,0,0,0,1,1,0,0,12,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Neumonía (J12-J18),60,5,2,0,0,2,1,0,2,4,3,4,1,2,0,2,1,2,0,3,0,2,2,3,2,1,1,0,2,1,3,1,3,0,1,0,1,1,0,2,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Bronquitis/bronquiolitis aguda (J20-J21),334,21,18,16,20,13,21,14,19,5,19,28,37,17,12,5,2,3,1,10,7,6,4,2,2,0,0,6,4,0,2,2,1,0,8,4,1,3,1,0,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Crisis obstructiva bronquial (J40-J46),86,7,3,6,4,2,2,1,2,1,4,3,5,1,2,2,3,2,2,2,5,4,2,2,0,0,4,4,3,0,0,1,1,2,0,2,1,0,0,1,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",59,2,1,6,0,1,1,1,0,1,3,3,2,1,0,2,2,3,2,1,1,1,0,4,0,0,1,1,2,1,0,1,1,0,2,2,1,3,3,2,1,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
COVID 19 Sospechoso (U072),1353,-,-,-,-,0,0,0,0,0,0,1,16,12,2,0,5,11,22,56,79,112,115,120,83,71,71,44,45,48,44,40,41,32,53,46,35,47,37,56,9,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
COVID 19 Confirmado (U071),53,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,2,5,5,5,4,3,0,0,0,0,0,7,0,0,0,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
TOTAL CAUSAS SISTEMA CIRCULATORIO,318,7,13,6,14,13,5,8,13,10,5,6,13,2,6,8,5,3,6,7,5,7,9,9,7,3,11,1,10,2,3,10,12,8,15,11,17,16,4,6,2,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Infarto agudo miocardio,9,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Accidente vascular encefálico,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,1,0,1,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Crisis hipertensiva,177,1,4,3,1,2,3,5,1,3,2,1,7,1,2,5,3,2,4,6,5,6,8,7,6,1,8,0,7,1,3,9,9,8,11,6,9,10,4,2,1,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
Arritmia grave,12,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,2020,Metropolitano Central,SAPU,Centro de Salud Familiar Dr. Iván Insunza
