Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,82386,1525,1405,1321,1358,1349,1333,1442,1399,1430,1396,1725,1753,1761,1726,1663,1666,1739,1726,1629,1612,1562,1693,1649,1643,1697,1639,1551,1631,1416,1371,1613,1791,2007,2165,2015,1840,1740,1404,1647,1656,1750,1749,1510,1490,1406,1380,1466,1449,1375,1345,1423,1355,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
TOTAL CAUSAS SISTEMA RESPIRATORIO,12855,167,120,90,107,119,88,110,103,116,99,187,231,263,240,231,223,293,261,281,244,303,302,331,318,364,334,312,318,290,227,280,391,639,735,622,464,374,268,259,248,283,263,277,194,153,109,97,110,103,74,108,132,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
IRA Alta (J00-J06),6750,107,56,53,70,64,58,63,53,66,56,121,132,142,145,131,126,171,159,156,151,164,155,161,182,174,176,156,158,134,101,141,202,364,397,324,246,170,135,124,111,127,113,143,94,59,56,49,50,48,30,56,70,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Influenza (J09-J11),633,3,9,0,0,2,0,2,1,1,1,0,3,4,2,3,3,8,1,2,0,4,11,5,3,34,32,25,28,18,14,8,40,72,133,84,13,15,9,5,11,8,4,4,3,3,0,0,2,0,0,0,0,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Neumonía (J12-J18),440,9,10,6,13,2,3,7,2,6,4,5,6,10,5,6,4,6,6,4,4,7,9,12,5,23,13,10,9,12,10,10,8,10,10,15,25,14,7,12,18,12,11,12,6,4,4,8,7,5,5,0,9,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Bronquitis/bronquiolitis aguda (J20-J21),3100,25,22,19,13,17,7,14,23,20,10,34,50,68,64,65,64,88,65,75,61,76,82,100,71,75,71,75,79,86,69,74,89,130,117,148,117,121,81,78,63,87,95,70,48,40,26,20,21,23,17,22,25,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
Crisis obstructiva bronquial (J40-J46),1118,13,11,4,6,15,10,15,14,15,16,14,23,24,18,15,13,11,19,30,15,27,25,27,32,36,23,34,35,28,22,24,22,40,43,34,39,35,20,24,21,32,26,28,27,26,13,10,14,9,12,13,16,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",814,10,12,8,5,19,10,9,10,8,12,13,17,15,6,11,13,9,11,14,13,25,20,26,25,22,19,12,9,12,11,23,30,23,35,17,24,19,16,16,24,17,14,20,16,21,10,10,16,18,10,17,12,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Atacama,Hospital,Hospital San José del Carmen (Copiapó)
