Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3278,-,-,-,-,-,-,-,-,-,-,-,-,0,28,111,82,201,217,248,224,264,277,323,368,229,400,255,51,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14699,532,577,537,507,509,565,503,512,468,508,635,527,279,124,110,94,201,267,248,224,264,343,322,368,418,400,322,399,355,345,303,370,267,346,321,434,277,340,521,57,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
TOTAL CAUSAS SISTEMA RESPIRATORIO,2959,127,131,113,101,83,105,116,95,107,139,258,308,216,100,79,60,58,31,43,37,55,55,52,49,37,33,22,27,30,19,20,17,18,32,14,31,32,28,75,6,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
IRA Alta (J00-J06),2146,94,95,79,66,64,83,76,78,81,119,196,234,167,71,56,43,40,23,35,29,42,39,34,33,24,22,8,17,17,11,12,12,9,8,6,21,24,18,55,5,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Influenza (J09-J11),9,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Neumonía (J12-J18),55,0,1,4,2,2,3,1,0,1,0,2,1,1,2,2,0,0,1,0,3,1,0,1,3,3,3,5,4,3,0,0,0,2,1,1,0,1,1,0,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Bronquitis/bronquiolitis aguda (J20-J21),491,27,26,23,20,12,13,27,16,19,16,52,64,33,21,13,10,6,4,4,3,9,13,7,7,3,3,5,3,7,3,3,0,2,2,4,4,2,3,2,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Crisis obstructiva bronquial (J40-J46),114,4,4,3,8,0,2,3,1,5,3,2,4,3,5,3,5,9,0,0,1,1,2,7,4,1,0,2,1,2,3,3,4,3,1,2,3,1,3,5,1,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",144,2,5,2,5,5,4,5,0,1,1,6,5,12,1,5,2,2,3,4,1,2,1,3,2,4,5,2,2,1,2,2,1,2,20,1,3,4,3,13,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
COVID 19 Sospechoso (U072),1807,0,-,-,-,0,0,0,0,0,0,0,0,10,3,0,5,8,2,6,9,10,40,74,102,159,122,105,135,92,92,87,125,77,83,87,120,72,57,112,13,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
COVID 19 Confirmado (U071),242,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,8,22,27,39,40,32,20,16,12,6,6,4,1,0,1,2,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
TOTAL CAUSAS SISTEMA CIRCULATORIO,326,10,11,10,8,6,12,7,12,16,9,3,6,6,2,1,1,3,11,7,6,6,17,13,6,9,6,8,10,7,3,6,6,9,10,7,17,8,13,17,1,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Infarto agudo miocardio,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
Accidente vascular encefálico,9,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,Consultorio Dr. Miguel Concha
