Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Reloncaví,SAR,SAR Puerto Varas
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,55874,950,925,889,906,860,923,921,916,874,855,1048,1179,1154,1105,1084,1005,1139,1026,1119,1077,1216,1238,1250,1333,1312,1097,1173,1094,1019,990,818,962,1105,1215,1153,1189,1329,1107,1294,1302,1315,1286,1161,1047,1075,998,1044,949,953,979,974,942,2019,Del Reloncaví,SAR,SAR Puerto Varas
TOTAL CAUSAS SISTEMA RESPIRATORIO,17167,237,202,160,179,152,116,145,140,174,176,340,427,353,336,321,280,322,277,329,376,445,489,553,653,606,450,420,382,371,303,202,238,361,432,394,429,506,412,437,447,465,491,406,313,280,237,249,263,209,240,227,215,2019,Del Reloncaví,SAR,SAR Puerto Varas
IRA Alta (J00-J06),12360,171,125,121,127,114,90,109,100,138,125,262,325,271,274,240,197,247,215,261,283,319,353,375,479,395,270,266,259,254,214,144,173,252,305,286,326,382,296,321,326,361,357,272,224,199,158,187,193,158,145,165,151,2019,Del Reloncaví,SAR,SAR Puerto Varas
Influenza (J09-J11),350,0,2,0,4,0,0,3,2,1,1,2,4,6,3,5,7,4,3,4,4,1,10,19,20,44,20,13,14,6,14,3,1,5,8,3,8,12,7,6,5,8,22,23,8,1,3,2,3,1,3,2,0,2019,Del Reloncaví,SAR,SAR Puerto Varas
Neumonía (J12-J18),742,16,13,8,14,8,7,11,8,6,12,14,18,5,10,19,13,12,11,7,13,16,15,29,17,26,37,16,23,26,16,9,10,11,15,15,10,16,17,14,17,15,20,19,13,15,13,12,13,4,16,10,12,2019,Del Reloncaví,SAR,SAR Puerto Varas
Bronquitis/bronquiolitis aguda (J20-J21),2847,31,46,16,19,18,12,16,14,17,29,44,63,56,33,45,43,40,39,48,66,96,92,102,123,116,105,107,67,67,45,34,41,71,85,67,61,78,77,74,89,68,67,66,51,38,47,35,38,29,51,29,36,2019,Del Reloncaví,SAR,SAR Puerto Varas
Crisis obstructiva bronquial (J40-J46),708,14,13,13,8,12,4,6,12,9,9,17,15,14,13,12,18,15,8,8,8,10,14,23,10,21,16,17,16,15,14,8,11,18,15,18,18,15,10,18,6,11,21,19,15,24,11,12,14,13,22,12,13,2019,Del Reloncaví,SAR,SAR Puerto Varas
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",160,5,3,2,7,0,3,0,4,3,0,1,2,1,3,0,2,4,1,1,2,3,5,5,4,4,2,1,3,3,0,4,2,4,4,5,6,3,5,4,4,2,4,7,2,3,5,1,2,4,3,9,3,2019,Del Reloncaví,SAR,SAR Puerto Varas
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Reloncaví,SAR,SAR Puerto Varas
