Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,12560,78,96,43,33,108,206,267,263,253,279,282,276,277,278,275,266,181,217,211,169,51,36,77,74,134,208,196,214,274,286,309,295,270,327,288,321,207,286,247,314,363,407,282,338,283,257,427,414,313,394,303,307,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,13574,248,302,278,259,233,257,251,251,243,267,265,251,248,265,249,245,214,242,240,216,74,32,89,73,131,198,187,205,246,268,290,279,262,301,303,294,246,318,235,292,342,367,366,368,325,392,395,370,390,369,277,266,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
TOTAL CAUSAS SISTEMA RESPIRATORIO,1687,25,19,7,11,27,9,14,12,10,11,10,15,13,14,8,15,19,17,16,9,6,0,4,9,13,15,6,20,18,43,30,42,32,34,46,35,19,41,27,71,64,92,77,99,63,91,82,83,91,57,47,49,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
IRA Alta (J00-J06),1141,18,6,6,4,11,5,7,5,8,5,8,7,10,7,6,9,14,12,9,6,4,0,4,4,7,11,3,11,7,33,20,25,18,22,24,19,11,22,10,49,44,67,62,81,43,70,65,69,64,45,33,31,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
Influenza (J09-J11),9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
Neumonía (J12-J18),66,5,4,0,1,0,0,1,1,0,1,1,1,2,2,0,1,1,0,1,1,0,0,0,1,2,0,0,0,1,2,2,0,0,2,6,0,0,2,3,6,0,3,2,0,1,0,4,1,0,1,2,2,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
Bronquitis/bronquiolitis aguda (J20-J21),180,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,2,1,0,0,0,0,1,1,2,1,2,7,2,4,5,6,2,7,5,1,5,6,6,10,18,10,7,11,9,8,7,12,4,3,8,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
Crisis obstructiva bronquial (J40-J46),165,1,5,0,5,2,3,3,4,1,5,1,5,0,1,2,4,4,2,1,0,1,0,0,2,1,1,2,3,0,3,3,8,5,3,3,6,2,9,3,8,5,2,2,8,2,8,5,3,6,2,5,5,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",126,1,3,0,1,14,1,3,2,0,0,0,2,0,1,0,0,0,1,1,2,1,0,0,1,2,1,0,4,2,3,1,4,3,5,2,5,5,3,5,2,5,2,1,3,6,4,0,3,9,5,4,3,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
COVID 19 Sospechoso (U072),2831,90,76,107,103,68,69,70,64,83,76,86,68,69,71,96,95,57,53,70,74,20,9,31,19,28,47,47,38,76,37,52,41,30,38,42,33,31,29,29,13,19,21,33,31,39,77,88,69,61,74,47,37,2021,Del Reloncaví,SAPU,SAPU Antonio Varas
