Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,24374,488,455,411,391,393,416,424,484,425,396,494,452,477,468,436,472,422,443,409,424,473,375,470,434,490,531,535,532,528,513,503,567,604,501,509,544,540,543,480,516,486,489,466,494,496,443,421,416,456,396,412,431,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
TOTAL CAUSAS SISTEMA RESPIRATORIO,7423,83,78,64,95,69,78,72,91,70,65,142,112,113,127,122,99,118,112,133,128,148,109,186,178,242,250,289,252,270,242,191,255,267,213,219,220,195,186,155,127,137,164,126,111,123,107,77,84,104,70,83,72,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
IRA Alta (J00-J06),4932,77,55,52,84,54,72,49,41,61,44,120,94,79,99,90,61,91,60,80,75,62,51,111,58,154,140,216,157,178,180,116,172,194,127,171,152,105,101,125,74,79,113,85,71,92,78,63,52,64,41,61,51,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Influenza (J09-J11),324,2,0,1,1,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,2,0,0,10,39,35,12,25,19,23,21,20,15,16,5,16,6,11,13,9,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Neumonía (J12-J18),129,0,2,1,0,0,0,1,0,2,0,2,2,3,1,1,0,0,1,2,1,1,3,6,6,11,7,6,5,13,11,4,2,8,10,4,2,2,0,1,0,0,0,0,0,1,1,0,1,2,2,0,1,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Bronquitis/bronquiolitis aguda (J20-J21),685,1,8,4,9,5,4,2,6,3,1,5,9,17,10,16,10,15,7,16,10,9,8,16,16,29,23,28,35,39,17,41,34,30,32,20,14,24,21,4,19,10,8,5,11,1,4,4,6,8,5,2,4,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Crisis obstructiva bronquial (J40-J46),275,3,3,5,0,9,2,1,4,2,4,13,5,9,3,1,5,2,2,6,4,1,26,6,14,13,14,2,5,7,4,3,7,5,15,3,0,5,5,3,4,5,2,6,4,7,4,3,1,9,5,0,4,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1078,0,10,1,1,1,0,19,40,2,8,1,1,5,14,14,23,10,42,29,38,75,21,47,84,35,66,37,50,27,28,25,37,28,29,21,42,20,24,10,5,24,18,9,5,7,4,2,8,15,6,7,3,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
TOTAL CAUSAS SISTEMA CIRCULATORIO,639,6,5,10,4,10,10,8,6,23,13,10,15,14,10,18,22,10,21,16,16,34,13,14,18,11,16,19,7,13,20,15,13,8,12,9,13,9,9,6,8,18,8,6,19,8,4,9,8,18,12,8,7,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Infarto agudo miocardio,12,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
Accidente vascular encefálico,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Rosita Renard
