Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,7329,279,253,237,274,275,263,289,283,301,272,431,387,208,211,171,156,137,137,162,133,168,134,102,124,108,103,133,118,151,105,110,122,129,123,117,135,130,130,173,55,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
TOTAL CAUSAS SISTEMA RESPIRATORIO,1136,57,59,50,49,34,38,45,47,55,54,133,173,74,62,35,17,17,10,12,9,10,17,4,10,4,4,2,3,4,7,6,8,3,7,5,2,2,4,3,1,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
IRA Alta (J00-J06),932,47,51,43,35,29,36,39,41,44,48,119,125,66,51,28,15,14,10,11,8,7,13,4,5,4,4,2,1,3,7,2,6,2,3,3,1,1,2,2,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Influenza (J09-J11),33,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Neumonía (J12-J18),22,2,0,0,3,2,0,0,0,0,3,2,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Bronquitis/bronquiolitis aguda (J20-J21),76,2,4,2,5,3,1,5,5,9,2,8,9,1,6,3,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Crisis obstructiva bronquial (J40-J46),40,4,4,3,1,0,1,1,1,2,0,2,4,2,2,3,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",33,2,0,2,5,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,1,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
COVID 19 Sospechoso (U072),412,-,-,-,-,-,0,0,0,0,0,0,1,1,0,0,2,6,8,9,14,37,26,23,27,14,12,19,19,14,20,15,12,20,9,16,18,17,19,26,8,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
COVID 19 Confirmado (U071),18,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,0,3,2,0,2,3,1,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
TOTAL CAUSAS SISTEMA CIRCULATORIO,116,1,3,5,8,4,1,2,3,5,8,2,4,5,2,2,0,1,3,3,3,3,2,3,2,2,8,2,6,3,0,1,2,1,2,3,1,4,1,3,2,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Infarto agudo miocardio,12,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Accidente vascular encefálico,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Crisis hipertensiva,41,0,1,2,3,1,1,0,0,3,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,5,0,5,3,0,1,1,0,0,2,1,1,1,2,1,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Arritmia grave,9,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Otras causas circulatorias,51,1,0,3,2,1,0,2,2,1,7,1,1,3,1,2,0,1,2,1,3,1,1,1,1,2,2,2,1,0,0,0,0,0,0,1,0,3,0,1,1,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,882,37,33,41,48,28,37,29,35,18,28,38,33,23,23,23,16,20,18,12,5,19,13,12,11,16,15,15,19,28,6,14,18,19,26,18,15,15,22,29,7,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Accidentes del tránsito,7,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
Otras causas externas,875,37,33,41,48,28,36,29,35,18,28,33,33,23,23,23,16,20,18,12,5,19,13,12,11,16,15,15,19,28,6,14,18,19,26,17,15,15,22,29,7,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
DIARREA AGUDA (A00-A09),765,42,23,25,43,59,56,54,66,66,57,55,22,15,24,15,20,9,12,12,7,2,5,11,6,3,5,6,1,4,4,3,4,5,2,7,5,3,2,3,2,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
TOTAL DEMÁS CAUSAS,4002,142,135,116,126,150,131,159,132,157,125,203,155,91,100,96,101,84,86,114,95,97,71,49,68,68,58,89,67,98,67,70,78,81,74,66,94,87,79,108,35,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Alto Hospicio - La Pampa
