Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,44245,891,770,760,740,682,654,681,719,612,748,870,939,916,888,964,951,854,942,853,913,1050,1091,1096,1007,1012,998,793,726,749,732,776,789,929,945,844,836,825,941,874,766,852,837,897,866,849,855,915,812,776,771,809,880,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
TOTAL CAUSAS SISTEMA RESPIRATORIO,13851,169,143,156,113,105,119,129,105,92,145,236,300,266,265,291,275,283,340,303,406,504,527,595,564,525,436,315,283,281,220,228,288,354,346,288,298,283,316,237,232,229,213,246,231,209,261,201,178,174,162,169,217,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
IRA Alta (J00-J06),11276,149,131,139,94,88,100,109,92,77,116,209,274,225,225,256,242,237,288,257,298,418,412,476,438,381,324,228,215,220,152,184,228,284,277,230,239,238,259,198,192,203,178,213,181,173,220,167,158,147,119,142,176,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
Influenza (J09-J11),65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,0,8,12,11,8,3,2,3,2,1,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
Neumonía (J12-J18),384,4,3,3,4,5,3,6,2,1,3,3,6,9,5,7,5,9,6,18,8,3,12,22,22,21,24,12,11,8,9,7,7,9,14,13,5,9,5,6,11,5,5,3,5,5,2,5,1,3,0,4,6,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
Bronquitis/bronquiolitis aguda (J20-J21),1556,11,4,9,10,6,7,5,4,7,17,19,12,26,28,20,22,26,33,20,78,58,80,74,72,102,66,62,45,37,40,24,40,51,45,40,33,25,38,20,21,12,17,14,28,10,26,16,13,15,32,12,24,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
Crisis obstructiva bronquial (J40-J46),388,4,2,4,2,2,5,6,6,6,8,1,6,6,3,4,5,6,10,3,13,18,10,6,14,10,13,7,5,9,16,8,11,9,7,3,13,9,9,8,6,7,8,9,11,14,10,8,3,6,7,6,6,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",182,1,3,1,3,4,4,3,1,1,1,4,1,0,4,4,1,2,2,5,6,7,5,5,7,3,6,4,4,5,2,4,2,1,3,2,5,2,5,5,2,1,4,7,6,6,3,5,3,3,4,5,5,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Yazigi
