Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9925,414,417,408,384,379,372,429,398,402,396,496,336,219,175,177,180,210,190,173,175,206,177,162,142,188,174,184,119,216,191,159,212,160,166,197,197,224,173,302,46,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
TOTAL CAUSAS SISTEMA RESPIRATORIO,1808,89,91,72,57,57,76,93,81,89,102,180,144,74,42,34,36,37,29,22,22,25,28,28,15,14,15,13,12,24,14,10,20,12,16,29,26,31,19,28,2,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
IRA Alta (J00-J06),1420,72,61,58,47,50,64,76,62,66,88,151,119,63,33,24,30,29,24,19,17,22,22,16,9,11,7,8,10,18,5,4,16,8,12,25,15,21,14,23,1,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
Neumonía (J12-J18),23,3,1,3,1,0,0,3,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
Bronquitis/bronquiolitis aguda (J20-J21),166,9,19,7,6,4,6,7,10,8,7,26,20,6,5,3,1,2,2,0,2,0,2,1,2,1,0,2,2,1,1,0,0,0,1,0,0,3,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
Crisis obstructiva bronquial (J40-J46),110,3,6,2,2,2,2,2,3,7,2,2,4,2,4,3,2,2,2,2,3,3,3,5,2,1,5,0,0,3,3,4,3,1,2,4,5,2,4,3,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",89,2,4,2,1,1,4,5,6,6,5,0,0,2,0,2,3,4,1,1,0,0,1,5,1,1,3,2,0,1,5,2,1,3,0,0,6,5,1,2,1,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
COVID 19 Sospechoso (U072),232,0,-,0,0,0,0,0,0,0,0,0,3,4,2,0,1,1,0,1,1,5,3,15,2,18,19,19,6,9,6,8,4,7,9,20,14,22,10,21,2,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
COVID 19 Confirmado (U071),5,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
TOTAL CAUSAS SISTEMA CIRCULATORIO,318,9,7,11,11,11,6,8,8,14,10,7,12,7,7,14,6,3,4,5,6,8,8,10,7,8,6,9,4,4,13,5,8,8,11,1,12,7,6,14,3,2020,Viña Del Mar Quillota,SAPU,SAPU-El Belloto
