Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Osorno,Hospital,Hospital de Puerto Octay
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14391,211,232,270,211,226,218,244,268,263,187,275,328,293,289,277,284,261,256,286,306,331,355,359,334,460,389,367,327,257,282,233,220,274,282,270,232,230,301,310,246,288,280,299,240,319,293,283,234,228,235,210,238,2018,Osorno,Hospital,Hospital de Puerto Octay
TOTAL CAUSAS SISTEMA RESPIRATORIO,4384,33,30,39,25,27,34,31,46,37,29,84,111,111,87,77,83,66,51,73,106,130,155,158,153,244,201,175,127,104,97,81,56,90,93,76,77,70,86,91,72,76,73,95,70,85,101,88,59,44,79,46,52,2018,Osorno,Hospital,Hospital de Puerto Octay
IRA Alta (J00-J06),2733,23,12,26,16,18,22,27,32,28,24,64,85,81,63,59,49,37,31,48,68,89,94,104,103,140,117,94,74,61,52,46,35,49,67,53,48,40,50,47,50,42,50,57,47,52,50,49,37,28,41,32,22,2018,Osorno,Hospital,Hospital de Puerto Octay
Influenza (J09-J11),215,1,1,0,0,0,0,0,0,3,0,3,4,3,1,0,4,4,2,0,4,7,6,7,8,26,20,22,8,6,4,6,6,5,1,1,6,1,6,8,2,2,4,3,0,0,7,2,2,0,6,2,1,2018,Osorno,Hospital,Hospital de Puerto Octay
Neumonía (J12-J18),98,0,0,3,2,1,1,0,0,0,0,1,0,1,5,0,2,4,0,1,0,5,5,5,1,8,1,7,3,4,6,3,2,1,1,1,2,1,1,2,4,1,0,0,1,2,0,3,2,1,3,0,1,2018,Osorno,Hospital,Hospital de Puerto Octay
Bronquitis/bronquiolitis aguda (J20-J21),1109,5,12,7,5,5,8,3,8,5,3,14,19,25,16,11,21,19,15,19,30,22,44,37,38,59,57,51,39,27,30,21,9,30,21,17,14,18,25,30,14,23,17,29,19,28,41,29,13,8,24,6,19,2018,Osorno,Hospital,Hospital de Puerto Octay
Crisis obstructiva bronquial (J40-J46),162,2,4,1,2,2,2,1,6,1,1,0,3,0,1,4,5,2,3,2,3,4,4,4,1,8,4,0,2,4,4,4,3,3,3,4,7,9,4,3,1,6,2,4,3,2,3,3,3,5,3,1,6,2018,Osorno,Hospital,Hospital de Puerto Octay
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",67,2,1,2,0,1,1,0,0,0,1,2,0,1,1,3,2,0,0,3,1,3,2,1,2,3,2,1,1,2,1,1,1,2,0,0,0,1,0,1,1,2,0,2,0,1,0,2,2,2,2,5,3,2018,Osorno,Hospital,Hospital de Puerto Octay
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Osorno,Hospital,Hospital de Puerto Octay
