Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Antofagasta,SAPU,SAPU-Corvallis
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31733,445,493,471,430,451,499,467,483,454,514,534,589,582,602,780,842,843,855,860,802,712,623,654,651,643,601,644,579,630,591,615,667,701,667,605,701,618,641,696,664,739,668,565,614,533,489,529,539,560,549,466,583,2016,Antofagasta,SAPU,SAPU-Corvallis
TOTAL CAUSAS SISTEMA RESPIRATORIO,15976,151,165,157,151,147,183,151,143,128,197,237,297,256,289,376,437,446,470,509,464,435,403,407,412,405,369,398,403,396,359,387,428,426,381,334,388,328,334,382,349,401,357,270,268,206,165,194,229,212,207,178,211,2016,Antofagasta,SAPU,SAPU-Corvallis
IRA Alta (J00-J06),12707,123,132,122,125,128,153,128,123,103,160,197,249,221,245,334,359,371,390,432,386,346,322,321,307,322,267,284,295,284,256,285,328,336,319,271,289,270,268,306,286,302,272,206,204,166,130,146,174,174,168,146,176,2016,Antofagasta,SAPU,SAPU-Corvallis
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Neumonía (J12-J18),275,6,2,6,3,5,5,0,3,3,2,7,10,2,5,1,3,7,3,10,9,10,7,6,14,9,7,8,14,8,7,6,8,4,1,2,9,2,4,6,3,6,10,7,4,2,4,7,0,0,2,2,4,2016,Antofagasta,SAPU,SAPU-Corvallis
Bronquitis/bronquiolitis aguda (J20-J21),2520,16,25,28,18,9,17,21,15,20,30,31,32,29,33,29,63,57,66,53,59,74,65,63,74,63,78,89,83,89,80,77,69,67,47,48,78,53,54,68,47,81,64,44,52,33,29,35,49,32,33,21,30,2016,Antofagasta,SAPU,SAPU-Corvallis
Crisis obstructiva bronquial (J40-J46),227,5,4,0,5,3,2,1,0,2,3,2,5,2,5,6,4,9,4,7,1,3,1,9,6,6,5,6,4,7,9,12,14,6,4,7,8,2,3,2,4,7,2,5,3,5,0,4,4,4,1,4,0,2016,Antofagasta,SAPU,SAPU-Corvallis
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",246,1,2,1,0,2,6,1,2,0,2,0,1,2,1,6,8,2,7,7,9,2,8,8,11,5,12,11,7,8,7,7,9,13,10,6,3,1,5,0,9,5,9,8,5,0,2,2,2,2,3,5,1,2016,Antofagasta,SAPU,SAPU-Corvallis
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Antofagasta,SAPU,SAPU-Corvallis
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Antofagasta,SAPU,SAPU-Corvallis
TOTAL CAUSAS SISTEMA CIRCULATORIO,134,1,2,0,1,0,0,1,3,0,2,1,1,7,5,7,3,5,3,7,4,3,2,5,4,3,0,2,1,1,2,0,2,4,4,6,1,7,1,2,3,1,7,3,1,1,1,3,2,3,1,4,1,2016,Antofagasta,SAPU,SAPU-Corvallis
Infarto agudo miocardio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Accidente vascular encefálico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Crisis hipertensiva,134,1,2,0,1,0,0,1,3,0,2,1,1,7,5,7,3,5,3,7,4,3,2,5,4,3,0,2,1,1,2,0,2,4,4,6,1,7,1,2,3,1,7,3,1,1,1,3,2,3,1,4,1,2016,Antofagasta,SAPU,SAPU-Corvallis
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Otras causas circulatorias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Accidentes del tránsito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
Otras causas externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Antofagasta,SAPU,SAPU-Corvallis
DIARREA AGUDA (A00-A09),3280,63,59,78,73,90,103,76,94,99,91,81,76,99,78,106,103,89,103,93,80,70,48,43,41,51,51,43,29,29,30,50,27,54,59,50,49,49,55,51,58,83,51,47,57,60,50,33,45,34,54,37,58,2016,Antofagasta,SAPU,SAPU-Corvallis
