Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,20062,425,351,383,375,355,291,292,357,315,294,493,477,366,475,462,462,433,409,434,396,484,465,469,456,442,450,383,263,370,385,455,329,295,444,396,302,383,381,366,365,399,267,445,433,413,364,348,275,343,395,306,346,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
TOTAL CAUSAS SISTEMA RESPIRATORIO,7152,99,81,77,84,58,67,56,56,57,69,164,178,112,153,166,125,152,122,165,161,231,276,281,266,254,173,219,129,172,156,178,143,129,212,159,144,155,146,104,90,128,83,162,157,141,119,102,86,85,113,76,81,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
IRA Alta (J00-J06),5243,74,51,63,75,43,57,45,45,49,57,140,120,70,100,143,77,119,94,114,115,184,229,241,181,186,134,145,99,107,90,121,104,81,129,117,103,108,92,76,58,100,62,126,115,109,96,71,63,64,85,59,57,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Influenza (J09-J11),28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Neumonía (J12-J18),234,3,3,3,1,1,1,0,0,1,3,2,6,2,6,4,5,3,2,3,4,7,2,5,13,7,5,13,1,11,8,8,4,4,12,4,5,5,9,7,9,6,1,3,4,3,3,6,2,3,1,6,4,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Bronquitis/bronquiolitis aguda (J20-J21),1106,18,20,5,6,7,6,7,5,5,8,15,28,21,23,6,26,22,18,29,27,26,26,28,38,41,14,45,25,36,46,38,29,37,55,31,35,28,24,11,16,16,13,16,23,16,15,13,19,10,17,8,9,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Crisis obstructiva bronquial (J40-J46),178,3,4,3,1,4,0,3,5,0,1,3,4,0,2,1,4,0,0,2,0,5,2,0,5,1,0,2,0,9,7,9,4,6,8,2,1,8,8,4,3,1,2,9,6,6,3,7,2,6,8,2,2,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",363,1,3,2,1,3,3,1,1,2,0,4,20,19,22,12,13,8,8,17,15,9,17,7,20,16,17,10,4,7,3,2,0,1,7,4,0,6,13,6,4,5,5,8,9,7,2,5,0,2,2,1,9,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
TOTAL CAUSAS SISTEMA CIRCULATORIO,152,2,1,2,4,1,3,0,1,3,1,5,2,1,4,0,1,2,1,0,0,1,1,0,2,0,2,0,0,5,6,4,2,4,6,0,4,5,8,6,7,5,4,5,9,8,2,7,1,4,3,3,4,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Infarto agudo miocardio,10,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
Accidente vascular encefálico,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2017,Metropolitano Suroriente,SAPU,Centro de Salud Familiar Trinidad
