Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
TOTAL CAUSAS SISTEMA RESPIRATORIO,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
IRA Alta (J00-J06),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Influenza (J09-J11),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Neumonía (J12-J18),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Bronquitis/bronquiolitis aguda (J20-J21),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Crisis obstructiva bronquial (J40-J46),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
TOTAL CAUSAS SISTEMA CIRCULATORIO,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Infarto agudo miocardio,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Accidente vascular encefálico,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Crisis hipertensiva,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Arritmia grave,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Otras causas circulatorias,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Accidentes del tránsito,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Lesiones autoinfligidas intencionalmente (X60-X84),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Otras causas externas,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Ideación Suicida (R458),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Trastornos del Humor (Afectivos) (F30-F39),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
Otros trastornos mentales no contenidos en las categorías anteriores,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
DIARREA AGUDA (A00-A09),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
TOTAL DEMÁS CAUSAS,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- CAUSAS SISTEMA RESPIRATORIO,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- COVID 19 SOSPECHOSO (U072),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- COVID 19 CONFIRMADO (U071),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- CAUSAS SISTEMA CIRCULATORIO,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- TRAUMATISMOS Y ENVENENAMIENTOS,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
- LAS DEMÁS CAUSAS,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
CIRUGÍAS DE URGENCIA,-,-,-,-,-,-,-,-,2022,Iquique,SAPU,SAPU Pozo Almonte
