Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Valdivia,Hospital,Hospital de Lanco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23932,411,428,441,418,474,413,412,377,380,399,480,500,493,464,449,459,466,465,498,513,486,548,561,623,614,555,506,468,456,413,405,441,473,411,452,470,489,440,537,470,496,518,439,432,444,418,466,365,431,400,385,380,2019,Valdivia,Hospital,Hospital de Lanco
TOTAL CAUSAS SISTEMA RESPIRATORIO,5830,80,72,59,53,62,45,53,42,40,59,90,101,90,76,77,98,94,117,131,140,167,174,225,281,292,245,185,135,124,122,86,98,127,109,137,144,145,142,143,118,146,136,103,110,66,68,83,63,73,90,59,55,2019,Valdivia,Hospital,Hospital de Lanco
IRA Alta (J00-J06),3235,45,43,35,32,38,29,35,30,29,42,63,66,69,55,64,66,58,77,74,86,106,97,111,120,109,99,66,64,63,70,39,47,74,67,81,81,92,78,72,51,81,75,55,76,27,45,45,34,52,48,44,30,2019,Valdivia,Hospital,Hospital de Lanco
Influenza (J09-J11),1137,11,8,3,5,2,2,9,2,4,9,8,12,5,5,2,8,14,17,25,26,19,36,65,116,128,102,73,33,32,18,17,19,16,12,14,20,20,24,30,30,26,21,7,10,5,7,15,11,8,13,5,8,2019,Valdivia,Hospital,Hospital de Lanco
Neumonía (J12-J18),221,3,5,4,2,2,5,4,1,0,0,0,7,1,1,0,0,2,2,2,1,7,6,5,4,8,10,9,5,2,5,2,3,6,2,3,4,11,2,11,7,10,11,5,3,10,6,4,0,5,9,3,1,2019,Valdivia,Hospital,Hospital de Lanco
Bronquitis/bronquiolitis aguda (J20-J21),950,15,12,14,11,16,6,5,8,4,3,8,13,10,9,6,19,13,14,20,18,29,31,37,38,38,29,28,30,23,23,20,15,25,22,33,33,21,31,22,24,16,28,31,18,16,4,14,10,6,16,5,10,2019,Valdivia,Hospital,Hospital de Lanco
Crisis obstructiva bronquial (J40-J46),216,3,2,3,1,1,2,0,0,2,3,9,0,5,5,3,5,3,6,8,7,6,3,7,3,8,5,9,2,4,5,5,11,5,6,5,5,1,4,7,6,10,0,4,1,8,3,3,7,0,2,1,2,2019,Valdivia,Hospital,Hospital de Lanco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",71,3,2,0,2,3,1,0,1,1,2,2,3,0,1,2,0,4,1,2,2,0,1,0,0,1,0,0,1,0,1,3,3,1,0,1,1,0,3,1,0,3,1,1,2,0,3,2,1,2,2,1,4,2019,Valdivia,Hospital,Hospital de Lanco
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Valdivia,Hospital,Hospital de Lanco
