Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,29100,501,512,479,471,441,498,429,484,507,526,560,588,540,593,530,489,523,508,543,560,563,505,570,551,661,734,669,648,672,627,657,647,740,631,659,687,555,705,628,584,630,523,535,542,485,498,472,500,525,484,481,450,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
TOTAL CAUSAS SISTEMA RESPIRATORIO,11238,121,103,98,112,82,111,107,118,118,139,192,223,179,227,188,151,191,214,216,227,238,204,244,269,334,385,403,383,363,334,367,357,405,313,327,337,273,324,247,216,217,180,208,187,124,154,121,131,131,120,117,108,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
IRA Alta (J00-J06),4405,27,20,39,29,20,41,26,45,49,61,91,107,99,101,57,49,90,76,85,80,87,78,88,105,162,189,152,147,122,156,154,139,157,108,146,129,119,127,63,85,104,92,71,68,64,61,45,44,42,40,36,33,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Influenza (J09-J11),203,1,0,0,0,0,2,2,0,1,1,3,0,0,1,2,0,1,1,2,5,3,1,6,9,11,1,12,9,21,11,11,11,6,10,6,5,7,10,11,0,3,1,6,4,1,0,0,0,1,0,3,1,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Neumonía (J12-J18),208,5,1,1,1,2,3,2,4,1,1,1,0,5,1,2,0,1,3,4,2,0,3,3,4,9,11,11,11,14,14,9,17,11,3,5,11,4,9,2,3,1,0,1,3,0,3,0,2,1,0,2,1,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Bronquitis/bronquiolitis aguda (J20-J21),1513,14,10,9,10,4,3,11,15,4,7,6,10,7,27,38,36,15,31,22,45,58,30,43,40,74,81,69,67,83,50,50,67,61,34,34,45,38,51,34,22,17,20,27,24,11,9,11,4,11,9,6,9,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Crisis obstructiva bronquial (J40-J46),664,6,5,11,9,4,13,9,5,5,6,13,10,4,13,3,9,7,8,13,4,5,12,19,20,8,33,30,38,24,19,23,28,31,20,29,30,13,21,23,10,10,9,5,8,6,9,4,4,5,4,5,2,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4245,68,67,38,63,52,49,57,49,58,63,78,96,64,84,86,57,77,95,90,91,85,80,85,91,70,70,129,111,99,84,120,95,139,138,107,117,92,106,114,96,82,58,98,80,42,72,61,77,71,67,65,62,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
TOTAL CAUSAS SISTEMA CIRCULATORIO,857,25,17,18,17,14,14,21,11,14,18,21,20,19,12,14,18,18,17,18,29,23,20,22,17,13,12,12,18,24,14,15,15,21,16,16,18,12,17,22,13,16,14,13,13,18,13,9,16,17,13,6,14,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Infarto agudo miocardio,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Accidente vascular encefálico,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Crisis hipertensiva,35,0,1,1,0,0,1,3,0,0,0,0,1,1,0,1,2,0,0,0,3,1,1,5,2,2,1,0,0,2,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Arritmia grave,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Otras causas circulatorias,806,25,16,16,17,14,13,18,11,14,18,20,19,17,12,12,15,18,16,18,26,20,18,17,14,11,11,12,17,21,13,13,15,20,16,16,17,12,17,18,13,16,14,12,13,18,13,9,16,17,12,6,14,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2694,54,66,57,61,55,69,58,79,66,65,64,68,57,50,48,57,44,46,38,48,38,45,39,45,39,42,41,32,51,43,37,51,38,39,46,45,43,60,47,61,55,54,42,57,54,62,43,64,51,62,64,54,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Accidentes del tránsito,10,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
Otras causas externas,2684,54,65,57,61,54,69,58,79,65,65,64,67,57,50,48,57,44,45,38,48,38,44,39,45,39,41,41,32,51,43,37,51,38,39,46,44,43,60,47,61,55,54,42,57,54,62,43,63,51,62,63,54,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
DIARREA AGUDA (A00-A09),641,19,24,30,17,25,7,9,6,20,17,17,7,11,17,7,16,3,9,5,12,10,4,1,2,8,3,7,12,9,10,10,12,7,9,13,12,8,18,11,17,24,20,12,20,18,10,11,19,13,12,10,11,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
TOTAL DEMÁS CAUSAS,13670,282,302,276,264,265,297,234,270,289,287,266,270,274,287,273,247,267,222,266,244,254,232,264,218,267,292,206,203,225,226,228,212,269,254,257,275,219,286,301,277,318,255,260,265,271,259,288,270,313,277,284,263,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-Santa Julia
