Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8145,198,270,269,233,255,243,225,230,241,269,278,240,150,131,155,119,108,92,187,180,292,199,194,202,169,176,199,191,190,207,208,188,191,212,234,205,211,247,310,47,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
TOTAL CAUSAS SISTEMA RESPIRATORIO,553,13,23,21,6,7,14,15,24,17,7,15,54,23,7,10,9,4,9,22,9,23,15,21,17,13,11,14,12,12,4,17,10,4,9,12,8,10,16,11,5,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
IRA Alta (J00-J06),179,0,14,11,2,1,5,4,2,5,1,0,7,4,0,8,1,0,2,14,2,13,5,1,11,6,3,5,6,6,1,7,6,1,5,7,2,2,7,1,1,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Influenza (J09-J11),9,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Neumonía (J12-J18),21,0,0,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,1,0,0,2,0,1,0,0,0,1,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Bronquitis/bronquiolitis aguda (J20-J21),49,3,4,1,2,2,2,4,1,1,1,0,2,1,0,2,3,0,3,0,2,2,0,3,1,2,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Crisis obstructiva bronquial (J40-J46),22,0,2,6,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",273,10,3,0,1,0,4,3,19,10,4,15,45,18,7,0,3,4,3,5,5,7,9,15,3,5,7,5,5,6,2,7,3,1,2,5,5,7,9,8,3,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
COVID 19 Sospechoso (U072),358,-,-,-,-,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,9,18,12,30,32,33,18,34,27,21,18,13,11,14,19,16,24,2,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
COVID 19 Confirmado (U071),25,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,4,4,1,2,1,1,1,0,1,2,1,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
TOTAL CAUSAS SISTEMA CIRCULATORIO,258,4,4,3,0,1,4,6,5,5,3,1,2,8,6,6,5,0,2,5,6,2,7,11,11,5,13,11,11,10,12,15,8,7,15,10,5,7,5,15,2,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Infarto agudo miocardio,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Accidente vascular encefálico,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,2,3,4,0,1,1,1,0,1,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Crisis hipertensiva,119,2,3,0,0,1,3,2,4,3,1,0,2,7,1,3,4,0,1,3,6,2,6,6,6,3,4,5,1,5,1,3,6,1,6,5,2,4,0,7,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Arritmia grave,10,0,0,1,0,0,1,1,0,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Otras causas circulatorias,100,2,1,2,0,0,0,3,1,0,2,1,0,0,3,0,1,0,1,0,0,0,0,5,3,2,6,4,5,3,8,8,2,5,8,4,3,2,5,8,2,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2030,79,99,128,46,65,77,130,155,116,68,48,65,53,7,105,105,39,47,32,13,75,23,23,45,25,20,22,17,46,29,22,33,25,14,26,22,20,30,29,7,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Accidentes del tránsito,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,27,0,0,1,0,0,0,0,5,0,2,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
Otras causas externas,1990,79,99,128,46,65,77,130,155,116,68,48,65,53,7,105,105,39,47,28,13,75,22,23,45,25,20,22,17,19,29,22,32,25,14,26,22,15,30,27,7,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
DIARREA AGUDA (A00-A09),110,0,0,26,1,0,0,0,0,0,0,0,43,0,0,0,0,0,3,0,0,0,13,2,1,1,0,0,0,0,0,0,0,9,1,0,4,6,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
TOTAL DEMÁS CAUSAS,4811,102,144,91,180,182,148,74,46,103,191,214,76,66,111,33,0,65,31,128,152,186,137,128,110,113,100,116,114,103,126,126,115,127,160,174,150,148,180,230,31,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Requínoa
