Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,92,9,14,14,16,18,16,5,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,92,9,14,14,16,18,16,5,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
TOTAL CAUSAS SISTEMA RESPIRATORIO,4,1,1,0,1,0,1,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
IRA Alta (J00-J06),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Neumonía (J12-J18),1,1,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,0,1,0,1,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
COVID 19 Confirmado (U071),6,0,0,3,0,3,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
TOTAL CAUSAS SISTEMA CIRCULATORIO,4,0,1,2,1,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Crisis hipertensiva,3,0,1,2,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Arritmia grave,1,0,0,0,1,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Otras causas circulatorias,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,11,2,2,1,4,1,1,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Otras causas externas,11,2,2,1,4,1,1,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),1,0,0,0,1,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Ideación Suicida (R458),1,0,0,0,1,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
DIARREA AGUDA (A00-A09),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
TOTAL DEMÁS CAUSAS,66,6,10,8,9,14,14,5,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Sur,SUR,SUR Alto Jahuel
