Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,38462,708,636,696,608,578,558,570,649,637,641,831,925,932,824,753,735,771,799,774,747,828,753,688,724,785,838,787,817,819,677,675,845,1030,709,733,757,746,725,728,730,737,766,759,744,701,696,786,680,709,682,682,754,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
TOTAL CAUSAS SISTEMA RESPIRATORIO,13876,163,114,172,117,118,125,151,146,126,156,307,424,350,268,233,210,241,298,276,316,363,284,279,315,387,407,375,450,405,313,294,349,496,352,318,348,316,252,278,266,274,275,282,248,191,212,213,220,217,203,175,208,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
IRA Alta (J00-J06),8841,130,80,114,84,85,101,108,105,98,91,231,231,248,173,122,135,152,185,205,191,257,186,172,206,224,242,175,219,205,160,149,178,345,200,197,219,190,166,183,162,205,190,204,183,129,139,140,158,172,145,129,143,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Influenza (J09-J11),79,0,0,0,9,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,0,3,0,3,5,4,5,8,5,7,5,1,8,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Neumonía (J12-J18),180,0,0,2,0,0,1,1,0,1,0,0,3,2,1,4,4,1,1,1,3,6,2,2,8,6,19,7,3,9,13,7,5,6,3,0,9,5,7,6,2,5,2,1,3,2,5,1,4,1,1,4,1,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Bronquitis/bronquiolitis aguda (J20-J21),1647,12,7,8,5,4,8,7,9,9,11,18,26,21,18,22,15,19,21,27,33,39,41,47,39,60,69,59,106,75,36,48,84,76,52,53,45,34,40,31,45,38,38,27,20,23,16,21,20,5,22,21,17,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Crisis obstructiva bronquial (J40-J46),458,13,2,5,2,0,4,4,2,3,10,8,7,11,5,3,9,2,4,1,23,7,7,4,7,10,19,39,25,24,11,11,10,9,13,10,17,16,15,26,11,6,4,8,5,3,4,7,4,2,3,0,3,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2671,8,25,43,17,29,11,31,30,15,44,50,155,68,71,81,45,67,87,42,66,54,47,53,55,84,58,92,92,88,88,71,67,53,79,57,50,67,21,32,46,19,40,42,37,34,48,44,34,37,32,21,44,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
TOTAL CAUSAS SISTEMA CIRCULATORIO,535,6,5,5,11,7,15,11,8,21,12,17,11,17,13,19,15,25,15,20,14,7,9,6,7,5,9,13,6,7,3,11,10,10,4,15,13,9,8,11,7,11,8,10,8,8,8,7,10,9,7,4,8,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Infarto agudo miocardio,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Accidente vascular encefálico,11,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Crisis hipertensiva,302,2,0,3,6,6,9,5,4,11,6,9,5,9,3,7,8,17,13,11,10,5,8,3,2,4,5,9,3,5,1,6,7,6,1,8,7,6,4,7,5,8,5,4,2,5,2,3,5,8,5,1,8,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Arritmia grave,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Otras causas circulatorias,215,4,3,1,5,1,6,6,3,8,6,8,6,7,10,10,7,8,0,8,4,2,1,3,4,1,4,3,3,2,2,5,3,4,3,7,6,2,4,4,1,3,3,6,6,3,6,4,3,1,2,3,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3305,42,27,77,57,64,59,40,70,70,45,78,59,69,93,73,76,59,73,69,74,58,67,52,64,54,64,56,60,59,60,94,42,63,46,51,52,66,74,73,48,79,67,84,50,70,84,104,55,49,71,58,57,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Accidentes del tránsito,11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
Otras causas externas,3294,42,27,74,57,64,59,40,70,70,45,77,59,69,93,73,76,59,73,69,74,57,67,52,64,54,64,56,60,59,60,91,42,63,46,51,51,66,74,73,48,77,67,84,50,70,84,104,55,49,71,58,57,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
DIARREA AGUDA (A00-A09),3656,93,74,56,63,46,70,52,80,70,59,63,78,85,105,97,79,78,99,68,80,86,70,54,52,58,50,54,36,38,29,55,75,74,61,77,79,66,89,64,78,61,74,87,64,63,90,79,72,96,65,83,82,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
TOTAL DEMÁS CAUSAS,17090,404,416,386,360,343,289,316,345,350,369,366,353,411,345,331,355,368,314,341,263,314,323,297,286,281,308,289,265,310,272,221,369,387,246,272,265,289,302,302,331,312,342,296,374,369,302,383,323,338,336,362,399,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Central,SAPU,SAPU-Dr. Norman Voulliéme
