Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,34326,802,734,643,713,685,720,723,788,941,844,677,546,521,445,463,438,390,444,457,524,476,501,494,397,408,441,442,463,504,564,598,566,602,659,743,614,617,785,730,750,733,876,920,888,965,915,911,865,855,720,895,931,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,30604,757,682,615,695,658,686,683,750,876,781,600,467,442,341,393,368,357,413,433,434,384,387,379,331,354,380,411,438,463,535,554,527,564,627,694,575,588,711,649,642,650,743,768,748,804,752,765,730,774,632,841,773,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
TOTAL CAUSAS SISTEMA RESPIRATORIO,3022,38,39,54,41,38,25,45,46,68,63,44,46,39,24,21,20,30,13,31,23,31,26,21,15,15,12,25,36,26,49,39,43,43,71,73,57,60,71,78,69,88,114,115,134,95,127,122,84,106,91,161,177,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
IRA Alta (J00-J06),2225,24,24,47,31,32,17,24,40,53,46,37,32,24,16,13,10,16,10,23,9,19,14,14,11,10,9,12,24,19,33,26,32,37,50,60,37,39,54,49,57,70,92,87,95,68,103,97,66,72,76,128,137,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Neumonía (J12-J18),148,3,5,1,2,2,1,5,0,4,2,1,4,10,5,3,6,9,3,1,4,6,6,2,1,1,0,3,2,0,3,1,1,1,1,2,2,3,0,1,0,0,3,5,6,6,2,3,3,4,1,7,1,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Bronquitis/bronquiolitis aguda (J20-J21),240,1,4,2,5,0,2,5,1,4,3,2,5,3,2,2,0,1,0,2,2,3,1,2,0,1,1,6,3,0,4,5,5,1,12,6,8,9,5,12,3,6,8,12,15,12,8,10,3,6,5,7,15,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Crisis obstructiva bronquial (J40-J46),193,4,4,2,0,2,1,4,3,3,9,2,3,1,0,1,1,3,0,2,5,3,1,3,1,2,2,3,5,2,3,5,3,1,5,3,2,5,5,7,5,5,4,7,12,4,6,4,6,10,5,7,7,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",215,6,2,2,3,2,4,7,2,4,3,2,2,1,0,2,3,1,0,3,3,0,4,0,2,1,0,1,2,5,6,2,2,3,3,2,8,4,7,9,4,7,7,4,6,5,8,8,6,14,4,12,17,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
COVID 19 Sospechoso (U072),3649,92,77,64,66,55,89,59,52,104,122,82,141,144,125,127,89,81,87,91,119,88,110,110,72,81,87,53,49,44,50,44,53,41,47,69,37,38,63,44,50,30,48,52,73,112,50,44,39,35,34,18,18,2021,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
