Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2020,Valdivia,SUR,SUR Máfil
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,162,156,223,172,133,129,138,209,203,160,167,235,189,169,185,287,181,217,14,2020,Valdivia,SUR,SUR Máfil
TOTAL CAUSAS SISTEMA RESPIRATORIO,231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,21,19,8,15,10,14,14,7,5,5,8,19,9,11,7,8,19,0,2020,Valdivia,SUR,SUR Máfil
IRA Alta (J00-J06),178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,16,14,4,14,6,11,13,5,4,5,5,13,5,8,5,7,17,0,2020,Valdivia,SUR,SUR Máfil
Influenza (J09-J11),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Valdivia,SUR,SUR Máfil
Neumonía (J12-J18),8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,2020,Valdivia,SUR,SUR Máfil
Bronquitis/bronquiolitis aguda (J20-J21),11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2020,Valdivia,SUR,SUR Máfil
Crisis obstructiva bronquial (J40-J46),23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,5,1,1,0,1,0,2,0,0,1,4,1,1,2,1,1,0,2020,Valdivia,SUR,SUR Máfil
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,0,0,1,0,2020,Valdivia,SUR,SUR Máfil
COVID 19 Sospechoso (U072),463,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,3,6,37,28,8,6,8,17,26,20,22,42,23,25,27,75,55,24,1,2020,Valdivia,SUR,SUR Máfil
