Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7237,-,-,-,-,-,-,-,-,-,-,-,170,0,180,234,176,227,292,355,384,341,300,312,269,275,220,231,201,98,227,257,248,261,261,285,308,324,387,414,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,13575,588,506,520,525,488,486,477,527,499,541,594,450,249,214,233,176,222,280,347,365,323,294,297,262,259,216,227,229,252,222,251,248,261,257,281,304,316,385,404,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
TOTAL CAUSAS SISTEMA RESPIRATORIO,2282,127,105,110,86,91,102,91,123,86,130,174,228,76,32,67,27,37,25,34,45,69,74,40,30,16,22,10,10,16,9,22,17,17,27,13,15,30,26,23,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
IRA Alta (J00-J06),1809,102,84,88,71,67,70,71,100,65,104,156,199,61,29,57,23,30,19,28,35,58,59,30,17,5,14,6,5,11,9,17,11,11,19,12,10,21,16,19,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
Influenza (J09-J11),22,0,0,1,1,0,0,2,0,0,2,0,4,1,0,3,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
Neumonía (J12-J18),73,3,2,1,2,1,0,1,2,2,8,5,3,2,0,2,0,2,1,3,2,3,1,2,8,8,2,1,0,0,0,1,1,0,2,0,0,1,0,1,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
Bronquitis/bronquiolitis aguda (J20-J21),244,18,15,14,8,11,28,13,15,11,13,9,16,12,2,2,3,1,2,3,7,3,5,1,2,3,3,0,0,0,0,0,3,6,3,1,1,5,4,1,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
Crisis obstructiva bronquial (J40-J46),85,3,4,4,4,10,2,4,5,5,2,3,6,0,1,1,1,4,1,0,1,2,3,1,1,0,2,1,3,0,0,1,2,0,1,0,1,2,3,1,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",49,1,0,2,0,2,2,0,1,3,1,1,0,0,0,2,0,0,2,0,0,3,4,1,2,0,0,2,2,5,0,3,0,0,2,0,3,1,3,1,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
COVID 19 Sospechoso (U072),1565,-,-,-,-,0,0,0,0,0,0,3,7,16,11,4,9,17,100,126,208,103,67,115,80,86,49,60,50,46,32,38,32,42,37,55,47,34,40,51,0,2020,Metropolitano Sur,SAPU,SAPU-Sor Teresa de Los Andes
