Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Pichasca
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,202,5,4,3,2,2,2,4,5,6,7,20,3,8,7,8,9,3,2,2,4,1,2,3,7,-,1,2,3,5,5,3,4,1,3,1,3,2,4,4,5,4,3,5,4,-,10,5,1,-,1,4,-,2016,Coquimbo,SAPU,Consultorio Pichasca
TOTAL CAUSAS SISTEMA RESPIRATORIO,44,3,1,0,0,0,0,0,0,2,0,8,0,0,2,3,1,1,0,0,1,0,0,1,2,-,1,0,1,2,4,0,3,0,1,0,0,0,2,0,1,0,0,1,0,-,1,2,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
IRA Alta (J00-J06),22,1,0,0,0,0,0,0,0,2,0,6,0,0,1,1,1,1,0,0,0,0,0,0,1,-,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Neumonía (J12-J18),6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-,1,2,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,-,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Crisis obstructiva bronquial (J40-J46),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Pichasca
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Pichasca
TOTAL CAUSAS SISTEMA CIRCULATORIO,9,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Infarto agudo miocardio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Accidente vascular encefálico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Crisis hipertensiva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Otras causas circulatorias,6,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,29,0,1,0,0,0,0,3,3,2,3,1,0,0,0,0,4,0,0,2,0,0,0,0,0,-,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,-,2,2,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Accidentes del tránsito,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
Otras causas externas,26,0,1,0,0,0,0,3,3,0,3,1,0,0,0,0,4,0,0,1,0,0,0,0,0,-,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,-,2,2,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
DIARREA AGUDA (A00-A09),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
TOTAL DEMÁS CAUSAS,120,2,2,3,2,2,2,0,2,1,4,11,2,7,5,5,4,2,2,0,3,1,2,2,5,-,0,2,2,2,1,0,1,1,1,1,3,1,2,0,4,4,2,4,4,-,7,1,1,-,1,4,-,2016,Coquimbo,SAPU,Consultorio Pichasca
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,-,2016,Coquimbo,SAPU,Consultorio Pichasca
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Pichasca
