Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,601,56,62,239,68,56,70,50,2022,Aisén,Hospital,Hospital Lord Cochrane
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,695,56,62,239,68,78,129,63,2022,Aisén,Hospital,Hospital Lord Cochrane
TOTAL CAUSAS SISTEMA RESPIRATORIO,363,6,16,183,51,34,53,20,2022,Aisén,Hospital,Hospital Lord Cochrane
IRA Alta (J00-J06),64,5,12,26,11,0,5,5,2022,Aisén,Hospital,Hospital Lord Cochrane
Influenza (J09-J11),1,0,0,0,0,0,1,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Neumonía (J12-J18),5,0,1,0,1,1,2,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Bronquitis/bronquiolitis aguda (J20-J21),3,0,0,0,0,1,2,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Crisis obstructiva bronquial (J40-J46),4,0,0,1,0,2,1,0,2022,Aisén,Hospital,Hospital Lord Cochrane
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",286,1,3,156,39,30,42,15,2022,Aisén,Hospital,Hospital Lord Cochrane
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
TOTAL CAUSAS SISTEMA CIRCULATORIO,2,0,0,0,0,0,2,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Crisis hipertensiva,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Arritmia grave,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Otras causas circulatorias,2,0,0,0,0,0,2,0,2022,Aisén,Hospital,Hospital Lord Cochrane
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,104,21,13,12,7,17,25,9,2022,Aisén,Hospital,Hospital Lord Cochrane
Accidentes del tránsito,78,13,11,11,7,17,15,4,2022,Aisén,Hospital,Hospital Lord Cochrane
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Otras causas externas,26,8,2,1,0,0,10,5,2022,Aisén,Hospital,Hospital Lord Cochrane
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),3,0,0,0,0,3,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
Otros trastornos mentales no contenidos en las categorías anteriores,3,0,0,0,0,3,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
DIARREA AGUDA (A00-A09),31,10,5,5,2,2,5,2,2022,Aisén,Hospital,Hospital Lord Cochrane
TOTAL DEMÁS CAUSAS,192,19,28,39,8,22,44,32,2022,Aisén,Hospital,Hospital Lord Cochrane
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,10,0,0,0,0,3,7,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
- LAS DEMÁS CAUSAS,10,0,0,0,0,3,7,0,2022,Aisén,Hospital,Hospital Lord Cochrane
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Aisén,Hospital,Hospital Lord Cochrane
