Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,93272,1901,1893,1911,1799,1845,1791,1775,1875,1856,1812,1917,1936,1968,1892,1791,1787,1736,1796,1766,1424,1868,1885,1723,1715,1657,1650,1644,1607,1696,1718,1778,1762,1692,1836,1740,1741,1610,1833,1897,1837,1720,1889,1885,1819,1927,1927,1861,1878,1665,1810,1759,1772,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,7154,44,37,27,39,59,60,115,137,108,115,130,108,144,108,132,166,178,195,190,192,231,231,249,258,213,204,182,243,278,171,161,150,139,148,134,134,133,212,140,122,103,93,111,91,118,100,109,90,79,94,82,67,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
IRA Alta (J00-J06),78,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,1,5,4,4,6,1,4,6,3,0,0,1,0,0,1,1,0,0,3,3,2,2,1,1,0,0,2,2,1,2,4,4,2,1,2,1,1,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
Influenza (J09-J11),36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,5,3,3,2,6,1,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
Neumonía (J12-J18),2794,26,27,20,34,37,30,54,73,35,36,28,25,22,19,16,35,50,48,54,63,101,118,100,151,111,105,93,80,87,84,74,71,68,64,55,55,37,43,66,52,33,32,42,42,53,40,35,20,43,41,33,33,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
Bronquitis/bronquiolitis aguda (J20-J21),824,9,2,2,1,1,3,5,2,9,6,8,13,13,13,19,11,13,23,18,21,25,20,28,29,24,29,21,34,27,25,19,23,15,26,28,17,14,20,18,20,19,17,16,8,24,15,20,23,8,7,10,3,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
Crisis obstructiva bronquial (J40-J46),221,2,3,0,0,3,4,6,0,3,3,3,3,2,0,0,1,4,2,4,3,0,3,6,4,4,2,1,14,13,6,7,9,9,3,2,4,8,8,2,3,4,4,10,8,7,7,6,5,1,6,6,3,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3201,7,5,5,4,18,20,50,60,59,70,91,67,107,76,97,118,106,116,108,98,100,81,106,68,72,62,65,114,150,54,60,46,46,52,46,56,72,140,51,47,47,38,41,32,32,34,44,40,26,38,32,27,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,4935,40,39,36,55,98,64,111,86,83,96,120,148,127,136,111,155,162,196,192,175,149,112,58,52,65,46,83,237,235,67,78,92,81,82,72,96,103,217,98,39,45,36,44,46,111,47,47,52,47,51,55,62,2017,Metropolitano Norte,Hospital,"Complejo Hospitalario San José (Santiago, Independencia)"
