Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26574,577,565,549,574,566,522,473,551,484,543,572,650,623,527,515,534,537,530,513,537,509,554,558,537,564,459,621,436,499,446,413,482,483,500,502,521,527,518,554,520,526,420,444,428,407,498,441,460,437,440,431,497,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
TOTAL CAUSAS SISTEMA RESPIRATORIO,4830,67,52,52,39,39,55,32,46,58,50,76,115,106,93,79,86,88,82,96,124,136,131,158,189,206,158,170,125,156,103,83,81,115,122,115,131,115,121,142,100,116,67,69,57,52,51,59,67,54,47,53,46,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
IRA Alta (J00-J06),2784,39,29,38,27,26,33,27,31,36,36,46,84,73,55,61,62,53,59,71,68,67,85,99,121,128,89,74,47,59,53,36,42,68,70,67,73,66,64,71,47,61,28,40,29,28,29,37,32,31,27,28,34,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Influenza (J09-J11),82,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,3,4,1,8,4,2,1,1,2,5,4,8,5,3,2,0,0,1,1,4,0,0,1,2,0,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Neumonía (J12-J18),588,9,6,8,4,3,10,1,6,7,5,9,17,14,17,7,9,13,9,4,18,15,10,12,12,18,28,23,20,22,13,20,9,10,12,12,17,12,7,17,12,16,15,14,10,10,7,5,9,9,5,7,4,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Bronquitis/bronquiolitis aguda (J20-J21),711,8,7,3,2,5,3,3,5,8,5,13,9,11,11,8,14,14,11,14,13,27,21,21,39,27,20,30,30,36,23,11,11,23,26,18,19,13,24,21,16,14,10,4,7,2,5,9,11,7,6,9,4,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Crisis obstructiva bronquial (J40-J46),170,7,2,3,3,1,6,1,3,4,3,3,3,5,4,2,1,3,0,2,2,2,1,4,4,6,4,7,10,9,1,2,3,2,6,6,4,4,1,4,6,3,1,1,7,3,2,1,2,0,2,1,3,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",495,3,5,0,3,4,2,0,1,3,1,4,1,3,6,1,0,5,3,5,23,25,14,20,11,25,14,32,15,26,12,6,12,10,7,11,16,15,21,21,14,19,11,10,4,8,7,3,13,7,6,6,1,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
TOTAL CAUSAS SISTEMA CIRCULATORIO,382,13,9,3,7,9,3,4,8,5,7,8,6,8,2,5,4,5,10,7,5,5,7,12,4,3,9,9,7,5,4,6,8,6,8,9,22,5,7,8,13,8,13,7,8,7,8,6,7,4,8,15,6,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Infarto agudo miocardio,17,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
Accidente vascular encefálico,52,0,0,0,1,1,1,1,0,1,0,1,3,2,0,0,0,0,1,2,1,1,1,1,0,0,4,2,3,1,0,1,2,0,3,2,1,0,2,1,4,0,1,1,0,1,0,1,1,0,1,1,1,2019,Coquimbo,Hospital,Hospital San Juan de Dios (Vicuña)
