Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16407,445,463,475,453,512,500,465,503,495,549,644,544,360,344,278,276,300,382,333,352,294,330,288,347,367,245,363,350,346,439,367,482,448,564,481,501,489,463,525,45,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
TOTAL CAUSAS SISTEMA RESPIRATORIO,1938,86,65,73,60,47,56,45,78,81,78,193,233,112,66,46,47,41,29,22,39,26,13,24,36,35,14,27,23,21,21,18,18,25,22,22,33,24,21,18,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
IRA Alta (J00-J06),1280,56,37,43,39,34,39,33,56,43,53,148,181,91,52,28,31,20,14,12,21,14,7,13,22,19,7,15,11,13,16,7,12,8,13,12,26,9,13,12,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Neumonía (J12-J18),63,1,5,2,7,1,1,3,1,4,2,5,3,1,2,1,2,3,1,0,1,2,0,4,2,0,0,0,1,0,0,2,2,1,2,0,0,1,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Bronquitis/bronquiolitis aguda (J20-J21),200,13,10,8,5,4,6,2,7,9,7,17,26,13,6,3,6,5,1,0,4,1,3,4,5,5,2,4,0,2,0,1,3,3,3,6,1,2,3,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Crisis obstructiva bronquial (J40-J46),116,6,2,5,1,2,1,3,2,1,0,1,7,1,3,5,3,3,4,6,8,4,2,3,5,4,2,5,4,2,2,2,0,4,0,0,4,3,3,3,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",279,10,11,15,8,6,9,4,12,24,16,22,16,6,3,9,5,10,9,4,5,5,1,0,2,7,3,3,7,4,3,6,1,9,4,4,2,9,2,3,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
COVID 19 Sospechoso (U072),1805,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,11,18,21,39,22,13,14,25,27,45,45,68,45,84,76,145,117,224,129,133,173,145,157,2,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
COVID 19 Confirmado (U071),31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,1,0,18,0,1,0,0,3,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
TOTAL CAUSAS SISTEMA CIRCULATORIO,405,10,9,10,14,11,14,11,5,12,11,11,10,5,11,8,10,7,14,13,17,8,12,6,10,14,1,14,7,14,12,10,9,4,10,16,7,8,14,12,4,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Infarto agudo miocardio,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Accidente vascular encefálico,42,2,2,1,3,0,1,0,0,1,0,1,0,0,1,0,1,0,4,1,2,0,2,0,1,5,0,2,0,0,1,1,1,0,4,1,2,1,1,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Crisis hipertensiva,133,2,1,2,3,7,5,3,2,7,3,3,3,1,5,3,2,1,3,3,6,2,6,2,4,5,0,6,5,3,3,3,1,1,2,2,3,4,7,7,2,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Arritmia grave,70,1,4,3,3,1,1,1,0,3,0,1,1,2,1,4,4,3,3,2,3,1,0,2,1,0,0,2,1,5,4,3,2,2,1,3,0,1,1,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
Otras causas circulatorias,147,5,2,3,5,3,7,7,2,1,8,6,6,1,4,1,3,3,4,6,6,5,4,2,4,3,1,3,1,6,3,3,4,1,2,9,1,2,5,3,2,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Los Muermos
