Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,53186,1065,1084,1000,976,922,909,885,934,829,1010,1145,1156,1117,1112,1154,1101,1046,1045,1073,1121,1255,1367,1362,1243,1223,942,733,893,916,903,867,927,992,1016,1002,1028,1027,1032,979,939,1054,851,1090,884,1005,1130,1078,877,971,989,833,1094,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
TOTAL CAUSAS SISTEMA RESPIRATORIO,13398,170,157,161,126,110,154,126,142,85,197,262,280,262,301,302,234,263,302,345,374,461,551,524,496,453,401,268,295,298,219,249,251,307,273,254,295,301,301,230,203,248,186,238,204,217,259,230,164,169,157,151,192,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
IRA Alta (J00-J06),76,0,0,2,0,0,0,0,1,3,3,2,0,0,0,0,27,0,2,1,0,1,0,0,1,0,0,0,2,0,3,0,3,0,0,0,2,1,1,1,1,1,2,2,1,1,1,5,0,1,1,1,3,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Influenza (J09-J11),196,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,1,5,3,6,8,8,42,10,17,6,6,5,5,4,4,3,4,7,2,1,1,1,4,4,1,2,4,6,2,5,2,1,3,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Neumonía (J12-J18),529,3,7,6,4,5,4,4,4,6,2,4,7,3,3,7,6,1,12,14,2,14,10,18,11,24,21,25,15,23,17,21,16,18,17,8,22,8,15,17,11,18,7,4,13,4,8,6,10,5,6,5,8,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Bronquitis/bronquiolitis aguda (J20-J21),1285,18,16,6,7,11,7,12,13,2,13,11,13,19,19,25,18,24,21,15,42,40,36,41,35,42,54,41,35,43,30,38,30,45,34,30,28,27,46,22,19,14,30,22,19,29,40,36,17,13,18,10,9,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Crisis obstructiva bronquial (J40-J46),862,3,6,0,3,2,0,6,1,4,2,2,2,1,2,4,5,5,2,48,69,90,128,92,98,70,12,19,8,10,9,6,9,8,7,11,38,7,9,5,4,6,1,12,5,3,5,8,6,4,1,4,0,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10450,146,125,147,112,92,143,104,123,70,177,243,258,239,277,265,178,233,263,260,260,311,374,367,343,309,272,173,218,216,154,179,188,232,211,202,201,251,228,184,167,208,142,194,165,178,201,169,129,141,129,130,169,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
TOTAL CAUSAS SISTEMA CIRCULATORIO,814,16,19,17,7,13,7,7,13,8,20,11,12,10,7,11,5,11,11,10,9,2,7,11,14,7,11,7,19,19,30,22,25,20,23,28,29,13,11,10,25,20,12,26,25,20,20,24,25,22,25,18,20,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Infarto agudo miocardio,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,2,3,5,1,0,0,2,3,0,0,0,3,4,0,0,1,2,1,3,1,2,3,1,0,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Accidente vascular encefálico,25,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,2,1,0,1,0,0,3,0,2,2,0,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Crisis hipertensiva,420,6,9,13,6,10,6,3,6,5,3,7,10,9,7,6,2,4,6,8,6,2,6,7,8,6,7,3,11,9,18,6,10,8,14,9,17,10,4,7,12,3,7,12,14,7,10,14,7,9,14,9,8,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Arritmia grave,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Otras causas circulatorias,317,5,10,3,1,2,0,4,7,3,17,4,2,1,0,5,3,7,4,2,3,0,1,3,4,1,2,4,5,7,9,10,12,12,9,17,8,2,7,2,9,12,3,13,10,10,9,6,14,11,6,4,12,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,611,7,15,15,10,3,11,8,12,6,0,16,7,6,0,10,23,9,6,2,6,10,1,9,12,13,18,1,1,21,10,10,11,17,23,16,15,13,17,13,17,6,40,11,3,21,7,20,13,15,24,0,31,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
Accidentes del tránsito,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,SAPU-La Bandera
