Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,22246,366,360,309,344,310,302,349,350,340,321,441,430,461,473,474,458,401,423,454,434,508,555,468,490,495,428,439,464,442,380,366,383,515,484,461,582,531,570,520,510,511,486,386,389,366,350,395,402,376,430,371,393,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
TOTAL CAUSAS SISTEMA RESPIRATORIO,9345,119,111,83,108,87,62,78,87,89,102,179,227,231,222,189,208,170,179,188,205,262,306,254,293,265,230,232,222,224,166,130,156,259,239,218,299,277,281,244,222,214,214,150,117,101,76,97,102,124,163,121,163,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
IRA Alta (J00-J06),7156,90,92,69,88,57,40,60,63,67,66,142,195,186,165,153,166,125,138,125,173,179,235,191,208,182,176,157,155,162,118,91,125,181,175,173,238,224,233,195,177,170,170,112,100,87,65,78,85,101,121,103,129,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Influenza (J09-J11),199,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,2,0,0,1,2,7,10,21,26,31,14,19,11,3,5,1,1,2,5,4,6,3,0,2,2,4,4,0,2,0,0,0,0,1,0,0,0,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Neumonía (J12-J18),157,0,0,5,1,4,3,1,3,1,4,4,1,6,2,0,1,0,1,3,2,6,2,3,5,5,4,5,8,5,2,6,8,6,4,1,2,3,4,2,3,2,4,1,2,1,0,6,6,1,2,1,5,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Bronquitis/bronquiolitis aguda (J20-J21),1373,20,8,5,10,9,8,6,8,10,18,12,17,30,35,26,30,37,33,47,27,62,44,27,43,40,31,44,38,38,36,23,16,56,45,34,46,34,34,34,31,31,29,34,8,9,8,10,11,16,35,9,21,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Crisis obstructiva bronquial (J40-J46),296,5,6,2,6,8,10,7,10,6,7,18,12,8,16,7,6,8,6,8,0,4,10,5,10,4,4,5,7,9,5,4,6,11,4,4,5,8,5,3,6,1,3,1,2,2,1,2,0,1,2,3,3,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",164,4,5,2,3,2,1,3,3,5,7,1,2,1,4,3,3,0,1,4,1,4,5,7,1,3,1,2,3,7,0,5,0,3,6,2,2,5,5,8,3,6,4,2,3,2,2,1,0,4,3,5,5,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
TOTAL CAUSAS SISTEMA CIRCULATORIO,288,4,6,5,13,10,7,5,5,5,5,5,1,7,4,6,6,5,1,8,5,0,3,4,8,11,4,5,8,5,7,3,3,5,5,7,5,4,6,6,7,4,6,8,5,7,5,11,7,3,4,6,3,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Infarto agudo miocardio,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
