Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,642,46,208,183,33,51,82,39,2022,Iquique,CEAR,CEAR Pica
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,642,46,208,183,33,51,82,39,2022,Iquique,CEAR,CEAR Pica
TOTAL CAUSAS SISTEMA RESPIRATORIO,129,16,60,13,0,5,25,10,2022,Iquique,CEAR,CEAR Pica
IRA Alta (J00-J06),104,15,58,11,0,5,15,0,2022,Iquique,CEAR,CEAR Pica
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Neumonía (J12-J18),1,0,1,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Bronquitis/bronquiolitis aguda (J20-J21),5,1,1,0,0,0,2,1,2022,Iquique,CEAR,CEAR Pica
Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",19,0,0,2,0,0,8,9,2022,Iquique,CEAR,CEAR Pica
COVID 19 Sospechoso (U072),59,9,17,13,0,14,6,0,2022,Iquique,CEAR,CEAR Pica
COVID 19 Confirmado (U071),206,15,77,62,7,16,25,4,2022,Iquique,CEAR,CEAR Pica
TOTAL CAUSAS SISTEMA CIRCULATORIO,1,0,0,0,0,0,1,0,2022,Iquique,CEAR,CEAR Pica
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Crisis hipertensiva,1,0,0,0,0,0,1,0,2022,Iquique,CEAR,CEAR Pica
Arritmia grave,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Otras causas circulatorias,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Otras causas externas,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
DIARREA AGUDA (A00-A09),10,0,2,0,0,0,7,1,2022,Iquique,CEAR,CEAR Pica
TOTAL DEMÁS CAUSAS,237,6,52,95,26,16,18,24,2022,Iquique,CEAR,CEAR Pica
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Iquique,CEAR,CEAR Pica
