Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,8188,-,-,-,-,-,-,-,-,-,0,0,0,316,352,335,309,256,309,266,246,227,263,272,269,257,260,284,258,257,306,332,362,268,347,305,334,350,332,465,51,2020,Valdivia,Hospital,Hospital de Río Bueno
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14441,580,591,608,629,607,596,603,653,607,434,627,430,342,317,304,293,218,289,244,224,202,228,238,236,235,222,249,238,234,283,307,335,239,325,279,300,326,297,425,47,2020,Valdivia,Hospital,Hospital de Río Bueno
TOTAL CAUSAS SISTEMA RESPIRATORIO,1670,78,59,70,78,73,66,81,72,74,53,100,154,92,61,44,46,19,29,21,14,19,20,6,10,11,19,31,15,13,17,21,24,16,24,22,11,34,25,44,4,2020,Valdivia,Hospital,Hospital de Río Bueno
IRA Alta (J00-J06),994,38,31,27,46,42,40,38,43,51,31,75,103,75,43,30,34,5,18,13,9,10,13,3,2,4,11,21,9,5,9,8,9,8,16,12,3,21,11,25,2,2020,Valdivia,Hospital,Hospital de Río Bueno
Influenza (J09-J11),29,1,0,0,1,2,3,3,1,0,0,3,6,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2020,Valdivia,Hospital,Hospital de Río Bueno
Neumonía (J12-J18),136,5,4,8,9,7,9,8,9,1,6,5,6,3,4,2,3,2,3,3,0,1,2,0,1,1,1,2,1,0,2,4,6,1,2,2,2,2,3,6,0,2020,Valdivia,Hospital,Hospital de Río Bueno
Bronquitis/bronquiolitis aguda (J20-J21),266,17,16,22,13,17,6,20,14,10,8,12,29,7,6,5,5,6,4,0,0,3,3,0,4,1,0,2,0,4,1,2,2,2,4,5,2,4,2,7,1,2020,Valdivia,Hospital,Hospital de Río Bueno
Crisis obstructiva bronquial (J40-J46),131,9,2,9,5,3,3,8,4,4,4,3,5,3,6,3,3,3,1,0,0,4,1,2,2,2,5,3,3,1,2,3,3,4,1,1,3,4,6,2,1,2020,Valdivia,Hospital,Hospital de Río Bueno
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",114,8,6,4,4,2,5,4,1,8,4,2,5,3,2,3,1,2,2,5,4,1,0,1,1,3,2,2,2,3,3,3,3,1,1,2,1,3,3,4,0,2020,Valdivia,Hospital,Hospital de Río Bueno
COVID 19 Sospechoso (U072),415,-,-,-,-,-,0,0,0,0,0,0,0,8,8,6,6,4,12,6,3,7,7,23,20,31,20,11,11,11,13,10,21,19,24,17,21,25,16,51,4,2020,Valdivia,Hospital,Hospital de Río Bueno
