Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,74,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,24795,788,856,792,831,830,829,844,853,805,899,888,755,624,605,615,566,691,556,518,533,545,471,543,525,584,498,555,490,512,527,481,495,488,528,541,522,494,534,620,164,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
TOTAL CAUSAS SISTEMA RESPIRATORIO,3020,99,126,75,106,96,128,99,121,110,150,170,291,231,164,141,86,66,46,46,28,34,39,40,40,47,51,47,30,39,34,29,20,23,27,23,26,24,29,34,5,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
IRA Alta (J00-J06),2144,58,78,50,70,69,88,63,84,66,105,111,219,189,123,111,66,55,36,34,20,22,24,28,28,31,41,36,28,28,19,20,16,19,18,12,16,16,18,26,3,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Influenza (J09-J11),33,2,0,1,0,2,0,0,1,1,1,4,2,3,7,0,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Neumonía (J12-J18),207,9,13,8,13,10,16,11,6,11,9,17,17,11,10,9,1,0,1,3,0,1,3,2,4,3,0,2,2,2,5,1,1,2,0,0,2,1,1,0,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Bronquitis/bronquiolitis aguda (J20-J21),301,17,18,9,17,8,13,13,16,15,18,23,36,20,11,4,8,5,4,4,3,3,4,3,1,1,3,6,0,3,1,2,1,0,3,3,1,2,1,0,1,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Crisis obstructiva bronquial (J40-J46),119,7,7,3,3,4,7,5,6,5,8,10,11,1,5,4,2,0,0,1,0,1,0,1,1,4,3,0,0,2,2,1,1,1,2,3,3,1,2,2,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",216,6,10,4,3,3,4,7,8,12,9,5,6,7,8,13,8,3,4,4,5,7,7,6,6,7,4,3,0,3,7,5,1,1,4,5,4,4,6,6,1,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
COVID 19 Sospechoso (U072),2266,-,-,-,-,-,0,0,0,0,0,1,17,67,45,42,76,150,94,78,108,111,73,102,111,116,107,99,86,76,88,77,98,67,71,52,55,50,49,79,21,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
COVID 19 Confirmado (U071),66,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,0,0,6,7,6,7,7,6,4,2,1,1,0,2,3,0,3,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
TOTAL CAUSAS SISTEMA CIRCULATORIO,510,13,26,15,13,14,25,25,29,17,21,15,9,12,13,11,11,4,13,9,10,15,13,5,7,8,4,15,7,11,16,14,10,11,7,11,9,12,18,8,4,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Infarto agudo miocardio,58,2,2,4,0,3,2,0,5,3,2,2,2,0,2,1,0,0,3,0,1,3,2,2,1,0,0,3,0,3,0,0,2,1,1,0,1,2,1,2,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Accidente vascular encefálico,21,1,1,0,1,0,0,0,4,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Crisis hipertensiva,163,3,6,5,2,4,8,5,5,5,4,2,2,4,3,4,9,2,3,3,3,5,4,2,4,2,2,6,3,2,6,5,5,6,4,7,2,4,6,4,2,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Arritmia grave,40,1,5,2,1,0,1,3,4,1,1,3,2,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,4,2,0,1,0,0,1,1,0,0,0,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
Otras causas circulatorias,228,6,12,4,9,7,14,17,11,8,12,6,3,5,8,5,2,2,4,6,6,6,7,1,2,6,1,5,2,5,6,6,3,3,2,4,5,4,9,2,2,2020,Antofagasta,SAPU,Centro Oncológico del Norte (CON)
