Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3758,454,542,672,656,543,584,307,2022,Coquimbo,SAPU,SAPU San Juan
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3258,410,467,537,558,459,545,282,2022,Coquimbo,SAPU,SAPU San Juan
TOTAL CAUSAS SISTEMA RESPIRATORIO,211,39,51,29,37,21,26,8,2022,Coquimbo,SAPU,SAPU San Juan
IRA Alta (J00-J06),152,29,35,19,31,16,19,3,2022,Coquimbo,SAPU,SAPU San Juan
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
Neumonía (J12-J18),7,1,0,2,0,0,3,1,2022,Coquimbo,SAPU,SAPU San Juan
Bronquitis/bronquiolitis aguda (J20-J21),19,5,11,1,1,0,1,0,2022,Coquimbo,SAPU,SAPU San Juan
Crisis obstructiva bronquial (J40-J46),24,2,4,4,5,4,1,4,2022,Coquimbo,SAPU,SAPU San Juan
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,2,1,3,0,1,2,0,2022,Coquimbo,SAPU,SAPU San Juan
COVID 19 Sospechoso (U072),1579,92,137,288,351,254,327,130,2022,Coquimbo,SAPU,SAPU San Juan
COVID 19 Confirmado (U071),40,0,2,0,1,32,1,4,2022,Coquimbo,SAPU,SAPU San Juan
TOTAL CAUSAS SISTEMA CIRCULATORIO,47,9,9,6,2,5,9,7,2022,Coquimbo,SAPU,SAPU San Juan
Infarto agudo miocardio,1,0,0,0,0,0,1,0,2022,Coquimbo,SAPU,SAPU San Juan
Accidente vascular encefálico,1,0,0,0,0,0,1,0,2022,Coquimbo,SAPU,SAPU San Juan
Crisis hipertensiva,13,1,3,3,0,2,1,3,2022,Coquimbo,SAPU,SAPU San Juan
Arritmia grave,5,2,0,1,0,0,1,1,2022,Coquimbo,SAPU,SAPU San Juan
Otras causas circulatorias,27,6,6,2,2,3,5,3,2022,Coquimbo,SAPU,SAPU San Juan
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,207,31,26,33,27,28,37,25,2022,Coquimbo,SAPU,SAPU San Juan
Accidentes del tránsito,1,0,0,0,1,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
Lesiones autoinfligidas intencionalmente (X60-X84),2,1,0,1,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
Otras causas externas,204,30,26,32,26,28,37,25,2022,Coquimbo,SAPU,SAPU San Juan
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),27,2,4,4,4,4,6,3,2022,Coquimbo,SAPU,SAPU San Juan
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),2,0,0,0,1,0,0,1,2022,Coquimbo,SAPU,SAPU San Juan
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,1,0,0,0,1,2022,Coquimbo,SAPU,SAPU San Juan
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",20,2,2,3,3,4,5,1,2022,Coquimbo,SAPU,SAPU San Juan
Otros trastornos mentales no contenidos en las categorías anteriores,3,0,2,0,0,0,1,0,2022,Coquimbo,SAPU,SAPU San Juan
DIARREA AGUDA (A00-A09),19,2,1,4,5,1,2,4,2022,Coquimbo,SAPU,SAPU San Juan
TOTAL DEMÁS CAUSAS,1128,235,237,173,131,114,137,101,2022,Coquimbo,SAPU,SAPU San Juan
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Coquimbo,SAPU,SAPU San Juan
