Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,18913,331,326,277,288,296,288,295,288,331,389,341,380,321,304,327,237,266,274,294,343,362,400,413,369,360,329,310,303,300,334,372,347,404,372,349,393,382,431,386,360,409,485,490,538,443,503,478,425,409,401,353,507,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,18593,331,326,277,284,288,288,291,285,329,384,340,377,317,304,322,235,263,270,289,339,359,390,399,362,359,326,310,301,295,327,364,331,394,361,346,384,379,421,381,357,405,472,479,521,447,469,454,419,402,398,350,492,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
TOTAL CAUSAS SISTEMA RESPIRATORIO,3460,31,32,27,26,24,45,23,28,34,33,44,51,51,42,37,23,24,43,47,64,82,88,82,90,61,47,61,50,48,57,68,55,97,74,52,79,72,96,91,77,94,101,99,142,105,138,113,89,98,97,81,147,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
IRA Alta (J00-J06),2820,28,30,26,21,23,39,19,24,28,28,37,36,45,34,29,18,17,35,35,52,68,71,66,74,40,36,48,41,39,46,50,42,76,59,41,59,49,73,68,63,83,87,80,119,90,121,91,72,78,86,69,131,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Influenza (J09-J11),4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Neumonía (J12-J18),110,1,0,0,0,0,1,2,1,2,2,1,6,2,3,1,2,0,5,1,2,6,1,4,1,3,0,1,1,4,2,1,1,6,4,0,1,2,4,2,2,4,2,3,1,4,3,4,4,2,1,2,2,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Bronquitis/bronquiolitis aguda (J20-J21),186,1,0,0,0,0,2,0,1,2,2,0,3,2,1,0,1,3,1,1,2,5,9,5,2,7,3,2,4,0,5,6,6,4,6,4,10,8,9,9,4,3,4,7,7,5,6,5,2,6,1,6,4,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Crisis obstructiva bronquial (J40-J46),125,1,0,1,4,0,3,2,0,2,1,4,1,1,0,2,1,1,0,6,2,1,1,2,6,1,4,0,2,2,0,4,1,4,0,1,2,5,3,6,4,3,4,5,3,6,2,5,3,3,1,4,5,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",215,0,2,0,1,1,0,0,2,0,0,2,5,1,2,5,1,3,2,4,6,2,6,5,7,9,4,9,2,3,4,7,5,7,5,6,7,8,7,6,4,1,4,4,12,0,6,8,8,9,8,0,5,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
COVID 19 Sospechoso (U072),849,24,18,25,15,15,9,17,24,33,44,23,48,42,47,28,30,12,18,24,19,18,20,48,29,18,10,5,8,6,7,5,8,6,3,5,4,5,4,7,2,20,14,14,17,7,12,13,5,3,5,3,3,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
COVID 19 Confirmado (U071),333,0,0,0,0,0,0,2,0,3,4,4,11,6,6,21,10,10,11,13,28,20,31,27,7,12,12,2,11,5,3,1,2,2,1,5,1,0,3,4,5,5,14,8,8,5,2,1,1,0,1,3,2,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
TOTAL CAUSAS SISTEMA CIRCULATORIO,501,9,8,9,11,8,10,14,5,6,10,7,8,5,6,7,10,7,8,10,9,5,13,8,9,12,17,6,17,17,10,11,7,4,11,11,16,9,12,12,10,15,10,11,14,8,17,7,8,11,7,1,8,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Infarto agudo miocardio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Accidente vascular encefálico,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Crisis hipertensiva,356,8,5,8,11,7,10,12,3,5,9,6,4,4,4,6,6,6,4,6,6,5,7,5,6,9,15,6,13,12,5,9,3,2,9,7,14,5,7,7,9,11,6,5,6,7,14,4,6,4,4,1,3,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Arritmia grave,30,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,2,2,1,2,1,0,0,2,2,0,0,1,0,1,0,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Otras causas circulatorias,93,1,2,1,0,1,0,0,1,1,1,0,3,1,2,0,4,1,3,2,1,0,4,1,2,1,1,0,2,2,2,2,3,1,2,1,2,1,3,3,1,2,2,5,7,0,2,2,2,5,2,0,5,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3306,39,42,32,50,57,27,39,44,42,78,11,66,32,45,58,54,64,73,61,75,74,88,80,72,89,90,93,67,62,78,84,85,95,87,89,104,93,79,84,81,73,88,67,102,68,31,24,34,33,38,45,40,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Otras causas externas,3304,39,42,32,50,57,27,39,44,42,78,11,66,32,45,58,54,64,73,61,75,74,88,80,72,89,90,93,67,62,78,84,85,95,87,89,104,93,79,84,81,73,88,67,102,68,31,23,34,33,37,45,40,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),456,2,2,2,0,5,0,4,3,0,1,2,6,7,4,13,10,12,10,8,15,11,8,14,7,11,9,8,8,11,14,8,8,15,14,12,11,8,7,11,10,5,18,5,13,8,15,6,10,8,46,6,5,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Ideación Suicida (R458),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),74,2,0,0,0,3,0,0,1,0,0,1,2,1,0,1,1,6,0,1,2,2,4,3,2,2,3,2,4,2,2,1,1,4,3,1,2,0,1,1,0,2,5,2,1,3,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Trastornos del Humor (Afectivos) (F30-F39),20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",306,0,2,2,0,2,0,4,1,0,1,1,4,5,4,9,9,6,9,6,12,8,4,10,5,9,5,6,3,8,11,5,7,9,9,10,9,7,5,9,9,3,13,3,12,5,10,4,8,7,5,6,5,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
Otros trastornos mentales no contenidos en las categorías anteriores,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,4,1,0,1,40,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
DIARREA AGUDA (A00-A09),745,25,16,6,14,28,16,24,8,26,23,15,15,9,3,5,4,5,3,5,10,10,6,6,10,7,7,11,11,8,9,14,14,21,19,21,14,35,41,24,23,22,27,49,29,43,4,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
TOTAL DEMÁS CAUSAS,8943,201,208,176,168,151,181,168,173,185,191,234,172,165,151,153,94,129,104,121,119,139,136,134,138,149,134,124,129,138,149,173,152,154,152,151,155,157,179,148,149,171,200,226,196,203,250,290,272,249,204,211,287,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Alberto Bachelet Martínez
