Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8311,414,382,332,370,354,344,193,317,283,394,431,343,190,172,185,182,231,170,207,205,111,138,217,181,124,122,99,129,141,92,86,165,93,112,72,159,149,160,237,25,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
TOTAL CAUSAS SISTEMA RESPIRATORIO,1407,78,83,48,64,50,59,38,68,59,89,131,149,69,44,32,31,29,21,33,23,13,24,17,9,15,13,5,2,8,5,7,8,7,6,6,15,14,16,18,1,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
IRA Alta (J00-J06),1169,68,73,38,55,44,50,27,59,51,77,120,137,46,33,25,24,25,13,23,19,12,21,15,4,11,10,2,1,4,4,5,7,7,5,4,13,9,12,16,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Influenza (J09-J11),23,1,0,2,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Neumonía (J12-J18),14,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Bronquitis/bronquiolitis aguda (J20-J21),93,6,4,6,3,1,7,3,2,4,7,5,9,5,2,4,2,4,3,3,1,0,1,0,1,1,1,0,1,2,0,1,0,0,1,0,0,1,1,1,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Crisis obstructiva bronquial (J40-J46),54,0,4,0,3,0,2,1,3,2,2,5,2,3,5,1,2,0,2,4,1,0,1,0,0,1,1,2,0,1,0,1,1,0,0,1,1,1,0,0,1,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",54,2,1,1,2,4,0,2,3,1,3,1,1,0,4,2,3,0,3,2,2,1,0,2,3,0,1,1,0,1,1,0,0,0,0,1,0,2,3,1,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
COVID 19 Sospechoso (U072),805,-,-,-,-,-,0,0,0,0,0,0,0,0,0,1,6,23,37,70,99,43,54,79,58,36,28,24,30,22,12,14,36,12,23,11,34,17,14,22,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
COVID 19 Confirmado (U071),52,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,16,6,10,2,1,5,0,0,1,0,0,0,2,0,0,1,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
TOTAL CAUSAS SISTEMA CIRCULATORIO,166,8,7,5,6,7,8,7,3,2,4,10,2,0,14,6,10,6,3,2,5,2,0,2,3,2,1,1,3,4,3,1,4,4,3,4,2,2,5,5,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Infarto agudo miocardio,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Accidente vascular encefálico,8,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Crisis hipertensiva,72,3,3,1,3,2,2,3,2,1,2,5,2,0,3,1,6,2,1,1,5,0,0,1,3,1,1,0,2,1,2,1,3,1,1,1,1,0,2,3,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Arritmia grave,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Otras causas circulatorias,68,5,3,4,3,3,3,2,0,1,0,5,0,0,11,5,3,3,1,1,0,1,0,0,0,0,0,0,1,2,1,0,1,2,2,0,1,1,2,1,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,682,38,35,42,49,39,38,20,27,19,41,41,17,24,13,9,7,11,14,12,2,4,3,4,7,4,3,3,7,9,8,6,14,10,15,6,15,16,22,24,4,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Accidentes del tránsito,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
Otras causas externas,679,38,35,42,49,39,38,20,27,19,41,41,17,24,13,9,7,11,14,12,2,4,3,4,7,4,3,3,6,7,8,6,14,10,15,6,15,16,22,24,4,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
DIARREA AGUDA (A00-A09),127,2,1,11,8,12,15,3,8,8,13,11,5,6,0,0,0,2,1,0,1,0,0,2,0,0,2,1,2,0,0,3,1,0,1,0,2,2,1,3,0,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
TOTAL DEMÁS CAUSAS,5072,288,256,226,243,246,224,125,211,195,247,238,170,91,101,137,128,160,94,89,75,48,55,109,88,61,65,63,84,93,64,55,101,60,64,45,89,98,102,164,20,2020,Metropolitano Suroriente,SAPU,SAPU Poetisa Gabriela Mistral
