Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2460,-,-,-,-,-,-,-,-,-,-,-,-,0,54,80,92,74,83,79,69,81,93,98,73,81,97,110,105,98,103,96,92,83,130,116,128,141,110,84,10,2020,Del Maule,Hospital,Hospital de Licantén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4880,227,166,194,232,219,216,194,198,166,166,187,153,120,101,74,92,73,79,76,68,81,93,96,70,79,96,107,102,96,101,92,90,84,126,117,123,133,102,81,10,2020,Del Maule,Hospital,Hospital de Licantén
TOTAL CAUSAS SISTEMA RESPIRATORIO,509,18,16,19,24,24,20,17,18,19,30,36,73,41,12,9,10,11,6,4,5,5,5,6,4,6,5,3,3,2,3,6,5,3,5,7,9,16,3,0,1,2020,Del Maule,Hospital,Hospital de Licantén
IRA Alta (J00-J06),372,13,10,14,19,21,16,11,11,18,21,32,60,30,10,6,6,7,4,1,4,4,5,4,0,2,2,2,2,1,2,5,3,3,2,1,7,12,1,0,0,2020,Del Maule,Hospital,Hospital de Licantén
Influenza (J09-J11),2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Licantén
Neumonía (J12-J18),38,0,2,3,1,0,0,3,3,1,4,1,1,4,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,1,2,1,0,0,2020,Del Maule,Hospital,Hospital de Licantén
Bronquitis/bronquiolitis aguda (J20-J21),49,2,1,1,2,0,3,2,3,0,3,2,7,6,1,1,1,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Licantén
Crisis obstructiva bronquial (J40-J46),40,2,3,0,1,3,1,0,0,0,1,1,5,1,0,2,2,1,0,1,0,0,0,1,2,1,2,0,0,0,1,1,1,0,3,0,0,2,1,0,1,2020,Del Maule,Hospital,Hospital de Licantén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2020,Del Maule,Hospital,Hospital de Licantén
COVID 19 Sospechoso (U072),136,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,4,5,5,4,12,4,3,2,2,3,3,7,25,37,6,0,2020,Del Maule,Hospital,Hospital de Licantén
COVID 19 Confirmado (U071),15,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,5,4,0,0,2020,Del Maule,Hospital,Hospital de Licantén
TOTAL CAUSAS SISTEMA CIRCULATORIO,134,8,4,4,7,2,4,3,6,1,1,3,2,1,3,1,1,1,4,1,3,4,5,2,2,3,2,2,6,1,4,5,10,6,4,0,3,10,2,3,0,2020,Del Maule,Hospital,Hospital de Licantén
Infarto agudo miocardio,9,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2020,Del Maule,Hospital,Hospital de Licantén
Accidente vascular encefálico,27,3,0,0,1,1,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,1,0,2,0,1,0,0,3,0,1,0,2020,Del Maule,Hospital,Hospital de Licantén
Crisis hipertensiva,19,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,1,1,1,0,2020,Del Maule,Hospital,Hospital de Licantén
Arritmia grave,20,2,2,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,1,1,0,0,0,2020,Del Maule,Hospital,Hospital de Licantén
Otras causas circulatorias,59,2,1,3,2,1,2,0,2,1,0,2,0,1,1,1,1,1,2,0,3,0,1,2,1,1,2,0,1,1,1,3,7,4,2,0,2,5,0,0,0,2020,Del Maule,Hospital,Hospital de Licantén
