Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Bíobío,SAR,SAR Norte
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,43425,867,863,822,865,853,798,706,735,760,771,787,839,829,866,836,928,856,909,755,862,947,810,919,838,866,762,802,738,777,726,713,757,899,831,896,838,938,1153,984,834,924,940,864,851,819,802,772,740,763,814,773,828,2019,Bíobío,SAR,SAR Norte
TOTAL CAUSAS SISTEMA RESPIRATORIO,13560,186,194,148,115,139,101,124,114,123,138,198,248,236,245,217,256,206,274,269,352,379,344,408,372,391,321,322,350,314,234,196,227,336,323,322,349,419,489,401,307,376,387,309,280,232,191,194,181,197,193,168,165,2019,Bíobío,SAR,SAR Norte
IRA Alta (J00-J06),9920,133,154,120,86,113,74,101,97,100,120,146,206,179,204,161,191,164,221,200,276,272,242,296,241,262,234,221,247,201,173,141,145,251,215,238,252,325,350,298,212,302,262,203,185,171,131,147,136,133,137,132,119,2019,Bíobío,SAR,SAR Norte
Influenza (J09-J11),222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,13,17,10,16,20,18,6,4,6,3,1,1,0,0,7,5,5,11,13,8,7,10,14,9,5,3,1,1,1,0,2,0,0,2019,Bíobío,SAR,SAR Norte
Neumonía (J12-J18),313,6,5,6,1,5,2,4,0,2,5,2,0,3,3,10,8,3,2,6,6,11,11,13,9,14,7,12,12,5,8,1,7,11,9,3,14,10,18,6,8,16,5,6,3,3,2,1,2,0,2,2,3,2019,Bíobío,SAR,SAR Norte
Bronquitis/bronquiolitis aguda (J20-J21),2494,33,24,15,19,12,14,15,10,14,11,39,34,47,34,37,41,28,39,56,47,63,76,65,87,83,64,69,77,95,45,36,64,64,76,62,50,58,85,73,66,42,80,80,71,39,41,32,32,48,39,26,37,2019,Bíobío,SAR,SAR Norte
Crisis obstructiva bronquial (J40-J46),124,5,0,0,4,0,3,0,2,1,0,3,2,0,0,2,4,1,0,1,4,3,1,3,1,4,1,3,6,4,0,2,4,0,6,1,4,2,8,4,2,1,3,1,3,5,6,6,2,4,2,0,0,2019,Bíobío,SAR,SAR Norte
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",487,9,11,7,5,9,7,4,5,6,2,8,6,7,4,7,12,9,10,5,6,13,4,15,14,10,9,13,2,6,7,15,7,10,10,13,24,13,15,12,12,5,23,10,13,11,10,7,8,12,11,8,6,2019,Bíobío,SAR,SAR Norte
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Bíobío,SAR,SAR Norte
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Bíobío,SAR,SAR Norte
TOTAL CAUSAS SISTEMA CIRCULATORIO,452,11,4,8,10,12,8,11,14,9,7,0,5,8,7,11,4,7,12,9,4,7,6,6,15,6,5,6,9,9,7,6,10,10,12,7,7,8,22,7,11,14,8,9,22,13,9,7,6,11,8,5,3,2019,Bíobío,SAR,SAR Norte
Infarto agudo miocardio,11,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,Bíobío,SAR,SAR Norte
Accidente vascular encefálico,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2019,Bíobío,SAR,SAR Norte
