Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,198,522,532,547,541,676,73,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,231,392,439,436,471,379,401,438,516,527,535,538,662,70,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL CAUSAS SISTEMA RESPIRATORIO,395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,13,18,29,29,25,14,19,23,47,42,34,34,62,6,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
IRA Alta (J00-J06),256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,9,10,18,17,18,11,15,13,23,32,21,21,44,4,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Influenza (J09-J11),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Neumonía (J12-J18),13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,1,0,0,0,0,2,2,0,1,4,3,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Bronquitis/bronquiolitis aguda (J20-J21),41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,2,3,5,4,2,0,0,3,7,0,4,5,4,2,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Crisis obstructiva bronquial (J40-J46),55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,2,2,3,6,3,2,3,0,13,5,6,3,7,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,3,2,1,2,1,1,5,2,5,2,1,3,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
COVID 19 Sospechoso (U072),186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,8,23,9,7,63,13,9,5,11,7,10,9,8,4,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
COVID 19 Confirmado (U071),6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,1,1,0,0,0,0,2,1,0,0,0,1,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL CAUSAS SISTEMA CIRCULATORIO,211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,12,10,18,26,15,9,14,25,18,16,15,16,15,2,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Infarto agudo miocardio,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2020,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
