Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23307,854,887,868,859,913,747,935,876,898,930,1162,1076,676,476,387,398,484,430,459,451,433,393,264,335,379,406,475,508,522,552,429,433,448,422,472,492,438,479,588,73,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
TOTAL CAUSAS SISTEMA RESPIRATORIO,5013,260,246,212,186,170,155,224,215,251,255,545,639,343,141,103,78,102,61,75,70,70,70,32,40,27,18,35,30,14,32,33,35,30,34,36,31,34,36,35,10,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
IRA Alta (J00-J06),3815,194,201,161,142,131,111,173,168,198,198,448,510,280,100,77,62,80,36,57,48,45,54,21,29,21,8,16,12,9,27,20,21,20,19,28,20,25,19,20,6,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
Influenza (J09-J11),9,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
Neumonía (J12-J18),70,4,1,3,2,3,4,3,5,6,1,3,6,2,1,1,0,6,0,2,1,2,0,0,1,0,0,2,2,0,0,2,1,2,1,0,2,0,0,1,0,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
Bronquitis/bronquiolitis aguda (J20-J21),666,44,33,29,26,24,26,31,28,34,35,69,86,35,25,13,8,12,13,7,7,8,7,5,5,3,0,8,3,1,0,5,4,3,6,5,2,5,4,7,0,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
Crisis obstructiva bronquial (J40-J46),323,8,8,10,11,8,11,13,12,8,16,18,27,19,10,8,6,2,8,8,8,11,6,6,5,3,6,6,8,3,3,5,8,3,6,2,4,2,12,3,2,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",130,10,3,9,5,4,3,4,2,5,4,3,9,7,5,4,2,2,3,1,5,4,3,0,0,0,4,3,5,1,2,1,1,2,2,1,3,2,1,3,2,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
COVID 19 Sospechoso (U072),1020,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,4,0,3,6,11,18,27,31,60,70,69,111,97,78,51,58,67,49,40,33,41,79,7,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
TOTAL CAUSAS SISTEMA CIRCULATORIO,259,6,11,8,4,7,5,5,8,7,8,1,2,8,4,53,5,4,7,3,4,4,5,3,5,3,4,3,9,7,8,8,3,2,5,5,6,7,4,6,2,2020,Del Reloncaví,SAPU,SAPU-Padre Hurtado
