Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11625,-,-,-,-,-,-,-,-,-,-,-,133,412,419,330,357,338,410,328,347,409,382,394,344,349,415,430,390,527,455,454,411,511,510,477,435,472,460,570,156,2020,Concepción,SAPU,SAPU-Leonera
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,19613,662,665,653,610,656,668,681,668,669,704,840,667,385,402,330,356,338,405,328,347,404,379,389,342,344,414,427,385,523,451,452,492,509,508,473,435,471,459,567,155,2020,Concepción,SAPU,SAPU-Leonera
TOTAL CAUSAS SISTEMA RESPIRATORIO,3302,173,171,129,113,113,159,156,150,102,183,240,329,164,127,74,65,53,62,30,17,60,46,38,28,28,28,14,19,49,32,35,28,38,34,34,35,48,39,44,15,2020,Concepción,SAPU,SAPU-Leonera
IRA Alta (J00-J06),2625,116,104,73,64,78,121,120,132,100,137,196,303,153,96,67,52,42,52,24,10,51,43,29,19,25,25,11,15,39,26,28,24,31,23,30,34,42,36,41,13,2020,Concepción,SAPU,SAPU-Leonera
Influenza (J09-J11),2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
Neumonía (J12-J18),23,0,1,0,0,2,1,0,2,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,2,3,0,0,0,0,1,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
Bronquitis/bronquiolitis aguda (J20-J21),282,13,28,21,22,20,21,14,11,1,23,28,12,7,21,4,3,7,2,2,3,3,0,3,1,0,0,1,1,0,1,2,1,0,0,1,0,3,0,1,1,2020,Concepción,SAPU,SAPU-Leonera
Crisis obstructiva bronquial (J40-J46),65,8,4,1,2,5,1,2,0,0,1,5,5,3,0,0,4,0,0,1,1,0,0,4,7,0,1,2,1,2,0,1,0,0,2,1,0,0,0,1,0,2020,Concepción,SAPU,SAPU-Leonera
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",305,36,34,34,24,8,15,20,5,0,22,7,9,1,9,3,6,4,7,3,3,5,3,2,1,3,1,0,2,8,2,2,0,7,9,2,1,2,3,1,1,2020,Concepción,SAPU,SAPU-Leonera
COVID 19 Sospechoso (U072),1121,-,-,-,-,-,0,0,0,0,0,0,1,19,22,10,7,9,22,27,41,30,32,49,38,35,36,52,66,58,35,51,54,47,42,72,85,63,45,59,14,2020,Concepción,SAPU,SAPU-Leonera
COVID 19 Confirmado (U071),41,-,-,-,-,-,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,2,0,7,1,1,1,8,8,1,4,0,1,2020,Concepción,SAPU,SAPU-Leonera
TOTAL CAUSAS SISTEMA CIRCULATORIO,106,3,5,1,2,2,1,2,1,0,1,0,3,0,2,2,5,0,0,3,5,1,3,4,6,3,3,3,2,3,10,1,4,2,5,3,7,2,4,2,0,2020,Concepción,SAPU,SAPU-Leonera
Infarto agudo miocardio,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,0,0,0,2,0,2,0,0,1,0,2020,Concepción,SAPU,SAPU-Leonera
Accidente vascular encefálico,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2020,Concepción,SAPU,SAPU-Leonera
Crisis hipertensiva,79,0,3,1,1,1,1,2,1,0,1,0,2,0,2,2,5,0,0,1,5,1,1,4,6,2,1,3,1,2,8,1,4,2,3,2,5,2,2,1,0,2020,Concepción,SAPU,SAPU-Leonera
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
Otras causas circulatorias,8,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,Concepción,SAPU,SAPU-Leonera
Accidentes del tránsito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Concepción,SAPU,SAPU-Leonera
Otras causas externas,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
DIARREA AGUDA (A00-A09),1249,53,57,64,42,77,58,52,21,116,50,58,94,34,3,22,26,6,48,2,18,6,0,25,12,5,4,12,15,6,5,12,28,32,51,39,28,13,16,34,5,2020,Concepción,SAPU,SAPU-Leonera
TOTAL DEMÁS CAUSAS,13818,433,432,459,453,464,450,471,488,451,470,542,241,186,262,222,253,270,272,266,265,307,298,272,257,273,343,344,283,405,369,345,377,389,375,317,272,344,351,427,120,2020,Concepción,SAPU,SAPU-Leonera
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Leonera
