Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1323,182,228,217,359,182,63,92,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,212,31,39,35,27,29,20,31,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
IRA Alta (J00-J06),138,19,20,22,17,24,16,20,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Neumonía (J12-J18),30,6,6,7,4,4,2,1,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Bronquitis/bronquiolitis aguda (J20-J21),13,1,3,5,0,1,1,2,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Crisis obstructiva bronquial (J40-J46),14,2,4,0,3,0,0,5,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",17,3,6,1,3,0,1,3,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
COVID 19 Sospechoso (U072),764,72,107,142,271,131,18,23,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
COVID 19 Confirmado (U071),17,0,0,2,4,3,2,6,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,112,23,23,18,19,5,5,19,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Infarto agudo miocardio,10,1,4,1,4,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Accidente vascular encefálico,33,7,7,5,10,0,0,4,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Crisis hipertensiva,2,0,0,0,0,0,0,2,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Arritmia grave,17,5,3,3,0,1,2,3,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Otras causas circulatorias,50,10,9,9,5,4,3,10,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,37,12,11,4,10,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Accidentes del tránsito,35,10,11,4,10,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Lesiones autoinfligidas intencionalmente (X60-X84),2,2,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Otras causas externas,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),104,22,27,7,21,7,11,9,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),18,2,8,1,6,1,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Trastornos del Humor (Afectivos) (F30-F39),27,10,6,2,3,3,1,2,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",46,8,12,2,8,3,8,5,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
Otros trastornos mentales no contenidos en las categorías anteriores,13,2,1,2,4,0,2,2,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
DIARREA AGUDA (A00-A09),77,22,21,9,7,7,7,4,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
TOTAL DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,135,26,23,28,14,20,12,12,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- CAUSAS SISTEMA RESPIRATORIO,17,2,2,6,4,3,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- COVID 19 SOSPECHOSO (U072),5,2,1,0,0,0,2,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- COVID 19 CONFIRMADO (U071),12,0,3,2,0,2,2,3,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- CAUSAS SISTEMA CIRCULATORIO,28,7,6,3,4,2,2,4,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),17,2,5,6,1,1,2,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
- LAS DEMÁS CAUSAS,56,13,6,11,5,12,4,5,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
CIRUGÍAS DE URGENCIA,1,0,0,0,0,1,0,0,2022,Viña Del Mar Quillota,Hospital,"Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana)"
