Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,74466,1538,1512,1388,1400,1406,1395,1460,1333,1375,1416,1537,1605,1579,1581,1605,1635,1475,1417,1402,1372,1446,1349,1366,1289,1519,1450,1333,1261,1258,1360,1360,1483,1578,1597,1523,1632,1521,1303,1485,1332,1418,1373,1501,1376,1452,1305,1463,1440,1361,1211,1335,1355,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL CAUSAS SISTEMA RESPIRATORIO,10003,148,119,105,116,117,95,129,88,106,116,232,228,194,198,199,168,179,177,201,213,233,179,204,200,229,279,277,235,203,235,278,373,408,351,323,341,267,221,192,157,196,160,191,146,151,101,135,141,127,118,110,114,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
IRA Alta (J00-J06),6025,93,87,68,80,79,63,83,55,74,80,171,165,136,118,122,104,124,104,130,132,126,107,115,106,124,151,141,110,107,118,147,211,252,212,193,211,153,127,108,98,121,88,126,92,94,57,83,101,74,72,63,69,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Influenza (J09-J11),189,4,1,0,2,1,0,3,0,4,0,4,1,2,7,4,0,0,0,2,1,11,1,7,3,7,14,3,3,4,5,9,16,12,10,4,2,8,2,7,3,1,1,1,3,3,0,1,4,3,1,4,0,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Neumonía (J12-J18),895,18,6,8,7,14,7,13,13,9,7,16,12,16,15,23,6,12,15,21,33,18,11,18,22,21,19,40,24,28,31,32,40,32,23,30,36,29,18,17,11,10,12,13,12,10,11,10,9,10,2,14,11,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Bronquitis/bronquiolitis aguda (J20-J21),1314,15,10,8,5,4,10,13,11,4,8,16,27,20,29,20,19,20,20,25,19,41,39,35,31,34,50,52,54,30,45,53,49,56,54,53,41,32,31,31,16,15,28,27,7,17,11,15,10,10,19,10,15,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Crisis obstructiva bronquial (J40-J46),1160,13,11,9,15,15,13,13,5,11,15,21,19,15,24,27,25,20,32,19,23,27,18,23,31,26,33,26,28,26,18,29,37,44,41,33,29,31,33,21,19,36,21,23,26,22,16,23,11,22,16,11,15,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",420,5,4,12,7,4,2,4,4,4,6,4,4,5,5,3,14,3,6,4,5,10,3,6,7,17,12,15,16,8,18,8,20,12,11,10,22,14,10,8,10,13,10,1,6,5,6,3,6,8,8,8,4,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
TOTAL CAUSAS SISTEMA CIRCULATORIO,2832,52,62,45,52,42,49,47,49,68,61,57,68,53,53,52,74,47,51,51,57,63,49,62,42,51,50,58,57,53,64,44,49,52,64,49,47,34,46,45,67,69,68,45,81,53,42,52,45,69,56,54,62,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
Infarto agudo miocardio,243,6,1,2,14,5,4,4,9,6,6,1,2,2,4,1,6,6,3,3,5,5,5,3,5,10,5,13,4,3,1,1,6,7,5,5,2,2,5,5,6,7,7,2,7,6,2,4,3,8,2,3,4,2018,Aconcagua,Hospital,Hospital San Juan de Dios (Los Andes)
