Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,34510,749,741,678,685,683,681,648,705,620,614,784,706,708,697,717,837,708,648,682,672,638,618,631,567,607,681,619,616,617,557,569,673,681,667,652,700,650,622,688,659,706,666,638,678,721,710,717,652,569,614,548,616,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
TOTAL CAUSAS SISTEMA RESPIRATORIO,3977,61,53,33,38,22,45,43,46,68,48,81,57,61,63,62,59,76,70,61,62,91,75,85,60,65,107,105,146,157,132,80,119,156,119,119,137,118,95,84,87,72,82,74,62,69,54,68,58,59,54,39,40,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
IRA Alta (J00-J06),1827,25,17,10,14,10,16,13,23,30,25,43,19,35,27,24,31,33,28,31,27,37,33,38,30,26,60,45,52,60,35,23,41,63,55,59,61,49,43,36,55,30,51,32,41,36,31,41,44,40,46,26,27,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Influenza (J09-J11),15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,2,0,0,0,0,1,1,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Neumonía (J12-J18),667,16,10,10,14,5,8,8,7,20,12,6,10,5,9,12,8,9,10,3,10,13,13,23,15,15,21,15,20,24,29,20,20,23,12,10,28,27,23,18,5,7,6,17,6,13,6,10,8,10,5,6,7,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Bronquitis/bronquiolitis aguda (J20-J21),434,2,1,5,2,3,8,5,4,3,2,10,7,7,11,6,8,7,7,1,5,12,10,6,6,6,15,14,24,17,27,14,14,25,16,17,15,9,11,8,8,11,7,8,5,3,2,8,2,4,2,4,0,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Crisis obstructiva bronquial (J40-J46),388,6,2,1,1,1,2,2,1,2,3,2,7,4,0,6,4,6,8,10,13,9,9,13,4,13,9,22,23,35,23,8,14,9,21,13,13,8,8,11,6,4,2,2,2,11,3,1,0,5,0,1,5,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",646,12,22,7,7,3,11,15,11,13,6,20,14,10,16,14,8,21,17,16,7,20,10,5,5,5,2,9,27,20,18,15,30,35,15,20,16,24,10,11,10,20,16,15,8,6,10,8,4,0,1,1,0,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
TOTAL CAUSAS SISTEMA CIRCULATORIO,1147,26,18,28,28,27,16,18,22,20,16,23,13,13,24,21,20,21,15,14,23,18,20,15,25,31,16,20,22,22,18,30,24,25,26,21,18,23,26,35,29,21,24,27,16,21,30,26,29,17,15,26,25,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Infarto agudo miocardio,39,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,2,1,1,2,3,0,1,1,1,3,2,0,1,1,0,0,1,0,1,2,2,3,0,1,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Accidente vascular encefálico,187,3,1,3,5,5,5,2,1,8,1,6,3,0,3,5,6,3,3,0,1,5,6,3,2,5,1,2,2,2,1,1,2,1,4,3,1,3,8,7,7,2,6,3,5,3,7,5,8,0,7,8,3,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Crisis hipertensiva,424,11,7,13,12,11,7,8,9,1,8,8,6,5,13,8,3,13,5,9,16,8,8,7,8,14,8,11,4,0,6,11,7,10,11,8,5,1,9,8,17,12,12,10,6,5,11,9,0,7,5,6,7,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Arritmia grave,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,2,1,4,5,1,2,0,0,3,3,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Otras causas circulatorias,466,12,10,10,11,11,4,8,11,11,7,9,4,7,7,8,11,5,7,5,5,5,4,4,14,11,7,7,15,18,10,17,13,11,11,7,9,16,5,17,5,6,5,12,4,8,7,10,17,8,0,9,11,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,8653,156,175,153,190,162,181,177,195,139,166,196,181,161,192,184,259,196,176,193,163,159,176,162,122,151,174,135,111,111,88,136,168,157,150,134,177,145,137,167,191,195,158,146,198,198,195,222,209,138,171,135,142,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Accidentes del tránsito,904,14,20,14,21,14,34,32,35,12,13,12,18,8,12,9,25,15,22,8,9,19,26,15,8,21,19,19,10,25,7,13,21,11,22,7,22,15,20,25,8,12,8,10,22,21,15,37,22,24,24,11,18,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
Otras causas externas,7749,142,155,139,169,148,147,145,160,127,153,184,163,153,180,175,234,181,154,185,154,140,150,147,114,130,155,116,101,86,81,123,147,146,128,127,155,130,117,142,183,183,150,136,176,177,180,185,187,114,147,124,124,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
DIARREA AGUDA (A00-A09),315,2,0,3,0,3,3,0,0,0,38,2,8,9,14,5,8,13,12,17,13,8,4,14,9,4,8,2,5,7,3,3,5,3,2,4,7,10,3,2,3,4,4,7,5,3,9,4,7,8,3,3,2,2018,Metropolitano Occidente,Hospital,Hospital Adalberto Steeger (Talagante)
