Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,32337,662,571,618,572,560,573,581,566,613,644,714,779,676,657,634,567,550,565,583,608,632,541,572,629,612,683,642,592,621,581,681,716,772,691,628,686,623,718,657,618,700,596,646,616,554,541,670,554,605,579,522,566,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
TOTAL CAUSAS SISTEMA RESPIRATORIO,12833,167,151,156,134,125,130,141,148,147,195,227,270,227,271,236,239,257,209,268,273,288,262,256,303,347,361,364,365,347,313,369,417,407,367,325,343,287,322,282,241,254,233,258,204,177,190,212,171,177,133,136,151,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
IRA Alta (J00-J06),8936,131,94,95,63,64,79,82,68,71,119,141,171,122,167,154,173,178,159,210,203,206,168,178,214,249,246,251,226,264,205,263,327,311,212,246,271,243,254,198,172,184,159,196,147,135,131,158,113,145,104,102,114,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Influenza (J09-J11),14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Neumonía (J12-J18),371,4,5,2,1,3,4,0,1,3,3,5,3,0,10,4,5,9,7,7,3,7,14,3,9,10,14,20,7,10,18,17,15,15,17,17,14,10,10,7,3,9,4,6,15,5,4,3,1,1,3,4,0,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Bronquitis/bronquiolitis aguda (J20-J21),1863,13,24,12,10,9,11,13,9,20,18,29,26,33,32,41,34,48,33,38,42,51,60,44,69,77,72,55,92,57,51,72,54,55,48,33,24,15,35,39,49,39,47,40,18,24,33,30,25,16,13,15,16,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Crisis obstructiva bronquial (J40-J46),290,3,7,2,2,2,6,0,1,3,5,7,7,1,6,3,8,7,2,2,10,4,6,3,4,2,7,9,5,6,15,7,5,6,9,9,12,5,3,5,8,6,7,3,11,6,8,5,9,3,7,6,5,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1359,16,21,45,58,47,30,46,69,50,50,45,63,71,54,34,19,13,8,11,14,20,14,28,7,9,22,29,35,10,21,10,16,19,81,19,22,14,19,31,9,16,16,13,13,7,14,16,23,12,6,9,15,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
