Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Penco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,41791,685,629,636,619,619,663,619,723,639,671,823,919,865,891,787,841,908,839,824,874,935,795,890,819,869,703,803,820,833,700,665,800,1022,1057,1004,958,987,1116,868,835,894,902,728,769,751,616,800,776,721,726,754,801,2019,Talcahuano,SAR,SAR Penco
TOTAL CAUSAS SISTEMA RESPIRATORIO,15549,163,152,149,121,107,132,91,119,108,138,248,394,309,304,256,300,337,303,359,360,443,353,447,440,422,333,338,351,354,263,231,344,506,543,519,485,490,513,368,378,378,427,287,237,195,139,208,242,199,247,212,207,2019,Talcahuano,SAR,SAR Penco
IRA Alta (J00-J06),10405,108,99,114,92,76,99,57,86,83,102,194,284,223,233,181,215,232,200,260,255,300,226,294,270,246,215,207,242,201,179,145,206,349,380,308,317,309,331,273,275,265,284,175,160,111,79,125,151,129,175,150,135,2019,Talcahuano,SAR,SAR Penco
Influenza (J09-J11),177,0,0,1,0,1,0,0,2,1,0,1,5,1,2,2,2,2,3,3,5,3,0,18,18,5,16,8,8,1,5,3,4,4,8,4,12,5,8,2,1,0,2,0,1,4,0,1,4,1,0,0,0,2019,Talcahuano,SAR,SAR Penco
Neumonía (J12-J18),249,5,2,0,1,1,1,2,1,2,0,0,1,3,7,3,6,16,4,2,6,12,9,8,6,5,2,5,6,8,1,9,5,6,7,9,8,7,4,5,2,2,4,10,8,10,2,6,5,0,6,4,5,2019,Talcahuano,SAR,SAR Penco
Bronquitis/bronquiolitis aguda (J20-J21),4067,42,38,28,18,17,21,19,24,13,29,43,86,67,47,54,59,76,82,80,82,116,100,113,129,152,93,103,81,132,62,59,122,130,128,177,139,152,143,77,94,93,123,93,56,67,50,62,67,62,60,52,55,2019,Talcahuano,SAR,SAR Penco
Crisis obstructiva bronquial (J40-J46),375,5,4,4,3,4,4,12,2,6,3,10,10,9,7,10,11,10,6,8,6,8,6,10,10,8,4,13,8,9,14,11,6,5,11,10,7,8,14,6,4,13,6,7,8,2,4,9,8,4,3,0,5,2019,Talcahuano,SAR,SAR Penco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",276,3,9,2,7,8,7,1,4,3,4,0,8,6,8,6,7,1,8,6,6,4,12,4,7,6,3,2,6,3,2,4,1,12,9,11,2,9,13,5,2,5,8,2,4,1,4,5,7,3,3,6,7,2019,Talcahuano,SAR,SAR Penco
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Penco
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Penco
