Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,649,0,238,213,149,17,32,-,2022,Bíobío,SUR,SUR Negrete
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,723,0,238,213,155,85,32,-,2022,Bíobío,SUR,SUR Negrete
TOTAL CAUSAS SISTEMA RESPIRATORIO,113,0,40,41,17,13,2,-,2022,Bíobío,SUR,SUR Negrete
IRA Alta (J00-J06),93,0,34,31,17,9,2,-,2022,Bíobío,SUR,SUR Negrete
Influenza (J09-J11),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Neumonía (J12-J18),3,0,0,3,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Bronquitis/bronquiolitis aguda (J20-J21),10,0,4,5,0,1,0,-,2022,Bíobío,SUR,SUR Negrete
Crisis obstructiva bronquial (J40-J46),4,0,1,2,0,1,0,-,2022,Bíobío,SUR,SUR Negrete
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,0,0,2,0,-,2022,Bíobío,SUR,SUR Negrete
COVID 19 Sospechoso (U072),33,0,1,6,12,4,10,-,2022,Bíobío,SUR,SUR Negrete
COVID 19 Confirmado (U071),72,0,7,20,26,18,1,-,2022,Bíobío,SUR,SUR Negrete
TOTAL CAUSAS SISTEMA CIRCULATORIO,20,0,5,7,2,3,3,-,2022,Bíobío,SUR,SUR Negrete
Infarto agudo miocardio,1,0,0,1,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Accidente vascular encefálico,1,0,1,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Crisis hipertensiva,6,0,1,0,1,1,3,-,2022,Bíobío,SUR,SUR Negrete
Arritmia grave,2,0,0,1,0,1,0,-,2022,Bíobío,SUR,SUR Negrete
Otras causas circulatorias,10,0,3,5,1,1,0,-,2022,Bíobío,SUR,SUR Negrete
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Accidentes del tránsito,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Otras causas externas,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),9,0,6,1,1,1,0,-,2022,Bíobío,SUR,SUR Negrete
Ideación Suicida (R458),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),3,0,2,1,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",4,0,3,0,0,1,0,-,2022,Bíobío,SUR,SUR Negrete
Otros trastornos mentales no contenidos en las categorías anteriores,2,0,1,0,1,0,0,-,2022,Bíobío,SUR,SUR Negrete
DIARREA AGUDA (A00-A09),32,0,8,8,9,7,0,-,2022,Bíobío,SUR,SUR Negrete
TOTAL DEMÁS CAUSAS,444,0,171,130,88,39,16,-,2022,Bíobío,SUR,SUR Negrete
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,-,2022,Bíobío,SUR,SUR Negrete
