Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,19,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,10983,516,478,517,445,147,456,511,542,311,477,592,369,151,120,156,150,150,224,193,153,103,147,170,197,227,203,198,239,234,281,240,272,331,206,234,256,223,241,275,48,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
TOTAL CAUSAS SISTEMA RESPIRATORIO,1748,106,94,89,62,24,94,97,161,65,146,241,172,38,32,24,28,29,36,31,23,9,14,17,5,12,10,6,15,13,8,5,3,3,3,4,2,4,5,16,2,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
IRA Alta (J00-J06),1383,84,78,73,49,19,72,76,124,55,130,211,139,25,22,20,16,19,27,23,15,7,11,14,3,8,7,4,12,10,5,2,2,2,2,2,2,3,5,4,1,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Influenza (J09-J11),4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Neumonía (J12-J18),33,2,1,4,1,1,2,2,3,0,0,2,4,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Bronquitis/bronquiolitis aguda (J20-J21),166,14,9,5,9,0,10,10,27,7,8,15,17,6,4,1,6,5,2,2,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Crisis obstructiva bronquial (J40-J46),116,6,6,6,1,4,5,6,6,2,6,10,8,3,3,3,6,5,7,5,4,2,1,1,2,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",46,0,0,1,2,0,5,3,1,1,2,3,4,0,2,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,12,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
COVID 19 Sospechoso (U072),938,-,-,-,-,-,0,0,0,0,0,0,1,0,0,0,2,3,3,6,6,7,28,23,42,31,44,38,35,40,52,40,74,74,71,84,65,58,44,55,12,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
COVID 19 Confirmado (U071),19,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
TOTAL CAUSAS SISTEMA CIRCULATORIO,262,9,7,17,7,1,8,8,17,4,9,3,7,1,3,2,6,11,5,6,6,9,6,5,6,9,5,4,10,10,8,6,4,10,4,4,2,5,7,8,3,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Accidente vascular encefálico,9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Crisis hipertensiva,175,5,3,14,3,1,7,7,12,2,8,2,5,1,3,1,6,3,4,5,2,5,4,3,3,7,3,2,7,9,6,4,2,8,1,4,0,4,1,6,2,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Arritmia grave,15,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
Otras causas circulatorias,61,2,2,1,2,0,1,1,4,1,1,1,2,0,0,1,0,7,1,0,4,4,2,2,1,1,2,1,3,1,2,2,1,0,2,0,1,1,3,0,1,2020,Coquimbo,SAPU,SAPU-Santa Cecilia
