Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,7159,370,324,281,334,335,309,340,321,281,301,308,201,95,140,105,152,101,117,137,141,129,89,89,95,107,104,133,139,133,125,124,147,125,115,135,141,155,182,170,29,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
TOTAL CAUSAS SISTEMA RESPIRATORIO,211,19,13,9,9,8,6,11,11,7,11,15,23,6,11,5,6,2,4,8,1,1,2,3,0,3,0,0,0,0,1,0,4,2,2,2,2,0,2,1,1,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
IRA Alta (J00-J06),19,5,0,0,0,0,2,2,0,0,0,3,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Neumonía (J12-J18),6,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Bronquitis/bronquiolitis aguda (J20-J21),13,3,1,1,1,0,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Crisis obstructiva bronquial (J40-J46),5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",168,8,12,7,8,7,3,9,10,7,9,11,22,5,7,3,4,2,3,7,1,1,2,3,0,3,0,0,0,0,1,0,3,2,1,2,2,0,2,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
COVID 19 Sospechoso (U072),615,-,-,-,-,-,0,0,0,0,0,0,2,0,4,4,7,6,10,21,46,39,29,15,12,20,26,39,45,32,22,27,25,26,19,39,26,24,24,25,1,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
COVID 19 Confirmado (U071),44,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,2,0,4,1,1,2,0,2,11,5,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
TOTAL CAUSAS SISTEMA CIRCULATORIO,54,0,1,2,1,3,1,0,1,0,2,0,2,1,2,2,2,3,4,0,1,1,2,0,1,1,1,0,5,0,0,1,0,4,0,1,3,2,1,3,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Infarto agudo miocardio,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Accidente vascular encefálico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Crisis hipertensiva,32,0,1,2,1,3,1,0,1,0,1,0,1,0,1,0,1,2,2,0,1,1,0,0,1,0,0,0,4,0,0,0,0,2,0,0,2,1,1,2,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Arritmia grave,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Otras causas circulatorias,15,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,57,3,0,0,4,0,7,3,3,3,1,5,0,0,0,1,2,0,0,5,1,0,0,0,2,0,0,1,0,1,7,1,2,0,0,1,0,1,1,2,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Accidentes del tránsito,38,2,0,0,4,0,7,3,2,3,1,5,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
Otras causas externas,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,1,4,1,2,0,0,0,0,0,1,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
DIARREA AGUDA (A00-A09),36,14,1,4,2,2,0,4,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
TOTAL DEMÁS CAUSAS,6147,334,309,266,318,322,295,322,305,271,287,286,174,87,126,93,134,90,99,103,92,88,56,71,80,83,75,92,82,94,93,95,111,92,93,90,110,126,143,133,27,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,203,3,10,5,5,10,5,3,3,7,6,5,1,4,3,10,3,2,5,5,2,2,2,4,6,6,7,6,4,3,6,1,10,9,4,11,6,4,4,10,1,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- CAUSAS SISTEMA CIRCULATORIO,22,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,0,1,3,0,2,1,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- CAUSAS SISTEMA RESPIRATORIO,34,1,2,1,2,1,2,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,1,1,0,1,0,0,5,1,0,1,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- SOSPECHA CORONAVIRUS (U072),19,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,2,2,1,2,1,3,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- CORONAVIRUS (U071),17,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,1,0,2,1,2,3,1,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- TRAUMATISMOS Y ENVENENAMIENTOS,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
- LAS DEMÁS CAUSAS,110,2,8,4,3,9,2,3,2,6,3,4,1,0,3,7,3,1,2,5,0,1,2,2,6,5,5,2,1,2,1,1,5,0,1,2,2,1,0,3,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Coínco
