Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,34,-,-,-,-,-,-,-,-,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17350,800,726,796,738,786,671,639,729,729,793,830,530,210,199,232,175,229,271,247,281,274,253,269,256,287,165,228,264,254,196,238,424,427,489,466,501,434,530,784,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
TOTAL CAUSAS SISTEMA RESPIRATORIO,2374,164,145,108,118,113,97,84,116,138,176,190,189,47,23,25,10,26,33,31,42,29,24,31,17,23,10,14,13,11,9,14,46,25,45,28,42,31,32,55,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
IRA Alta (J00-J06),1692,118,98,66,93,86,76,45,92,106,138,152,150,34,15,18,7,15,20,25,32,20,12,20,8,8,2,9,6,2,4,6,31,12,33,17,31,23,22,40,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Influenza (J09-J11),46,0,8,2,0,0,0,21,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,2,0,1,3,0,0,0,0,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Neumonía (J12-J18),83,7,7,6,4,2,2,4,1,4,0,4,6,2,1,0,0,3,1,1,2,2,1,4,3,2,2,1,1,3,0,1,0,1,1,0,0,4,0,0,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Bronquitis/bronquiolitis aguda (J20-J21),295,22,22,24,14,17,12,12,13,20,20,23,15,7,2,3,0,4,5,3,2,2,3,0,0,6,1,0,2,1,2,1,5,6,7,1,8,2,3,5,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Crisis obstructiva bronquial (J40-J46),160,8,5,8,2,5,4,2,6,6,12,7,15,4,4,2,3,1,5,0,3,2,4,4,2,3,2,3,2,3,2,4,7,4,2,3,2,0,4,5,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",98,9,5,2,5,3,3,0,4,2,6,3,1,0,1,2,0,3,2,2,1,3,3,3,4,4,3,0,2,2,1,0,1,2,1,4,1,2,3,5,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
COVID 19 Sospechoso (U072),1302,-,-,-,-,-,0,0,0,0,0,3,4,8,9,7,3,5,22,31,62,64,80,96,65,84,33,59,29,31,22,18,44,48,71,71,76,85,53,119,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
COVID 19 Confirmado (U071),85,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,5,2,5,10,6,8,0,3,2,3,1,1,0,1,1,28,1,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
TOTAL CAUSAS SISTEMA CIRCULATORIO,429,6,19,10,11,10,10,12,14,15,13,10,7,1,8,3,7,5,7,10,12,8,7,7,10,8,5,12,7,13,11,6,15,16,22,11,18,14,7,42,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Infarto agudo miocardio,17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,1,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Accidente vascular encefálico,23,0,1,0,1,0,3,1,2,0,1,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,1,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Crisis hipertensiva,200,2,5,6,2,5,2,3,6,4,2,6,2,0,1,1,4,1,5,9,7,3,3,4,5,6,2,9,4,7,9,5,8,12,14,8,12,7,2,7,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Arritmia grave,29,1,1,0,0,0,0,1,0,2,3,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,1,0,5,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
Otras causas circulatorias,160,3,11,4,8,5,5,6,6,8,7,4,5,1,1,0,1,4,1,0,3,2,3,2,5,2,2,3,2,3,2,1,0,3,5,1,4,6,3,28,-,2020,Metropolitano Suroriente,SAPU,SAPU-Los Quillayes
