Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11655,328,0,-,-,-,-,-,-,-,555,988,707,396,404,278,300,304,354,392,360,327,402,361,426,399,373,420,289,0,0,0,0,0,229,616,539,597,520,699,92,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16818,677,0,-,-,506,498,701,670,613,785,940,510,289,244,202,225,260,280,356,332,297,370,339,393,375,341,409,401,467,506,502,512,500,489,574,506,535,488,638,88,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1459,84,0,-,-,50,48,89,91,78,96,139,115,31,30,23,23,22,8,18,20,15,25,14,20,28,15,22,22,29,20,31,22,25,25,28,32,44,27,44,6,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
IRA Alta (J00-J06),723,44,0,-,-,26,33,62,52,44,50,93,71,10,15,7,10,5,3,6,14,8,11,6,5,12,4,9,6,8,5,12,9,6,12,6,9,14,11,22,3,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Influenza (J09-J11),115,7,0,-,-,6,1,5,11,8,16,4,8,3,0,0,1,3,1,2,0,0,0,3,0,6,2,0,2,3,0,3,1,4,0,2,1,7,1,4,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Neumonía (J12-J18),116,7,0,-,-,3,1,4,3,3,4,9,6,2,9,8,5,2,0,1,0,1,3,2,3,2,0,3,2,3,4,4,3,4,2,1,3,5,3,1,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Bronquitis/bronquiolitis aguda (J20-J21),135,11,0,-,-,3,6,7,11,6,7,21,11,3,0,1,0,0,1,0,1,2,2,0,2,1,1,2,4,4,4,2,1,1,5,3,4,2,3,3,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Crisis obstructiva bronquial (J40-J46),254,9,0,-,-,9,5,4,11,12,14,10,17,12,5,4,6,8,1,5,3,3,6,1,6,6,6,7,5,7,7,7,5,7,3,11,9,10,5,7,1,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",116,6,0,-,-,3,2,7,3,5,5,2,2,1,1,3,1,4,2,4,2,1,3,2,4,1,2,1,3,4,0,3,3,3,3,5,6,6,4,7,2,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
COVID 19 Sospechoso (U072),421,0,0,-,-,-,0,0,0,0,0,0,2,12,20,13,6,7,21,9,24,23,16,12,27,14,12,12,6,14,12,11,11,19,8,11,33,7,25,34,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
COVID 19 Confirmado (U071),50,0,0,-,-,-,0,0,0,0,0,0,0,0,3,4,4,1,1,4,0,4,2,2,2,2,1,3,1,3,0,0,2,0,1,1,1,1,2,5,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
TOTAL CAUSAS SISTEMA CIRCULATORIO,584,21,0,-,-,17,11,14,16,23,21,18,8,11,5,8,10,13,15,6,16,12,9,7,8,18,23,28,20,12,14,26,22,17,20,27,26,18,19,21,4,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Infarto agudo miocardio,47,4,0,-,-,0,0,1,1,3,1,0,1,2,1,0,2,2,0,0,1,1,1,0,1,4,0,2,3,1,0,1,3,1,2,3,1,2,1,1,0,2020,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
